,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101200907,2022-10-13 05:29:32.912992,59865.228853159635,30.0,0.3065301298149256,-60.94401852696072,1.256506566235101,359.9997614224908,205.54544710063783,52.69940873821906,0.3062500000000001,-60.943894444444446,30.0,-94.15,-90.6397,SDSSg_65mm,0.3182434036196893,-60.941639014993505,-0.7027964282862871,-0.14277071803200256,0.17786944493953466,-0.35384783810732695,0.36999121442299976
