,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101300677,2022-10-14 02:56:47.583505,59866.12277295724,30.0,306.67794893038257,-45.513456872431775,1.3166152200240444,1.9829597187940602,233.989418972953,49.384301213824074,306.67770833333344,-45.51343055555556,30.0,-94.15,-90.6572,SDSSi_65mm,306.67683269655,-45.50883242712058,0.06697402995506438,-0.2774667186711777,-0.42836900649439996,0.02621000100347696,0.28140811359633416
