,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101101507,2022-10-12 07:51:27.664495,59864.32740352425,30.0,89.92529415508344,-53.01394465510059,1.1313338180320003,359.99576308936685,150.83913259621477,62.085872499548714,89.92508333333335,-53.01394722222222,30.0,-94.15,-90.6993,SDSSg_65mm,89.90595985160645,-53.00815105711995,1.1600582086192526,-0.34761587883760087,-0.5533278613939159,-0.7356021004617318,0.779735513859445
