,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101300651,2022-10-14 02:39:54.351499,59866.11104573494,30.0,306.00309845334476,-45.88956321968538,1.2716064709544384,359.9975712588672,232.97334142468753,51.816270856463234,306.00291666666675,-45.88951111111111,30.0,-94.15,-90.6311,SDSSg_65mm,306.0013097712121,-45.88484782470907,0.1073209279585643,-0.2829236985790033,-0.46721642977355116,0.03678151576166505,0.2926198721854808
