,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101101193,2022-10-12 04:22:42.472010,59864.18243601863,30.0,328.6994812587193,17.31896670744047,2.379710794522296,49.267522273018216,310.40431328467093,24.741247056343127,328.6992500000001,17.319,30.0,-94.15,-90.6217,SDSSr_65mm,328.69700004251536,17.32160424185341,0.1488729722365947,-0.1582520647763846,-0.006908368504802767,0.21262255578434694,0.2127028235775134
