,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101101369,2022-10-12 06:19:54.049510,59864.26382001748,30.0,90.3945340484842,-53.01392821200649,1.3048752609232572,359.996722733797,137.9548031878221,49.97922053774528,90.39425000000003,-53.01394722222222,30.0,-94.15,-90.7035,SDSSi_65mm,90.38795512487955,-53.00958279713518,0.39473541627827013,-0.26072489227820134,0.28727095563686533,-0.3006192559448701,0.35267605948315545
