,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101200668,2022-10-13 02:32:14.332004,59865.10572143523,30.0,308.965366871182,-4.9353414893645535,1.4105174957860986,43.27584725208623,296.3495590572711,45.10323589881591,308.9650416666667,-4.935497222222223,30.0,-94.15,-90.6056,SDSSi_65mm,308.97101172617795,-4.939880839012469,-0.338691299755339,0.2723609788747904,-0.0012650608379445405,-0.4336776393479864,0.43363866351730146
