,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101200635,2022-10-13 02:11:02.029507,59865.090995711886,30.0,307.29117823662347,6.6430476952159765,1.5658027894680973,52.61536399844384,311.0177264397498,39.63302528701024,307.29079166666673,6.642888888888889,30.0,-94.15,-90.597,SDSSr_65mm,307.29548573661856,6.638843885370141,-0.25844999970363586,0.25222859075026594,-0.0361739919556737,-0.358835244884189,0.3598920860252919
