,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101200828,2022-10-13 04:17:30.597999,59865.17882636573,30.0,328.3056663628698,17.695169712405107,2.408297306527992,50.64516252642705,310.6293094938155,24.423648922063876,328.305375,17.694975,30.0,-94.15,-90.6549,SDSSg_65mm,328.30959784081,17.69441701101159,-0.23588867641005054,0.04516208361114827,-0.14443641883907837,-0.18757356726275115,0.22922160662936925
