,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101101319,2022-10-12 05:47:26.354509,59864.24127725126,30.0,90.08065648474125,-52.731880658051274,1.4024310735259227,359.99769389492064,136.05077676889778,45.4262377901905,90.08045833333335,-52.73187222222223,30.0,-94.15,-90.6576,SDSSi_65mm,90.0742878340105,-52.72739376000074,0.3821190438443625,-0.2692138830323332,0.3313588148452402,-0.2685317519918523,0.35499747398418413
