,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101301071,2022-10-14 07:19:23.221496,59866.30512987843,30.0,89.92550164820666,-52.731701107379365,1.1601643134134783,359.99540918096795,145.48459224817634,59.50052118142776,89.92508333333335,-52.73187222222223,30.0,-94.15,-90.6656,SDSSr_65mm,89.91437400028659,-52.726822719802584,0.667658875203522,-0.29270325460587876,-0.0064698684027796865,-0.4991289525388579,0.4991509445785697
