,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101301208,2022-10-14 08:49:17.740505,59866.367566441026,30.0,86.49343551443465,-53.950410297760016,1.0919405887577,359.99379017355835,176.4703152370057,66.29612615544465,86.49262500000002,-53.95044722222222,30.0,-94.15,-90.6681,SDSSr_65mm,86.4794187865024,-53.94449461136788,0.8410036759336897,-0.3549411835275713,-1.1510127811119777,-0.3952708087413682,0.6090665490038775
