,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101301000,2022-10-14 06:32:37.850493,59866.272660306626,30.0,12.02938578464009,-73.08205232000401,1.4633931862996394,0.003402779944032509,194.12817560578696,43.05123066745,12.02879166666667,-73.0819361111111,30.0,-94.15,-90.6931,SDSSg_65mm,12.016535062354922,-73.07462252761665,0.7710433371096674,-0.4457875432409586,-0.6526376052804507,-0.14438382563799557,0.4990913446155458
