,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022101200954,2022-10-13 05:59:39.966994,59865.249768136506,30.0,1.0834947657114669,-61.03800369954281,1.3051270529146841,0.0002534937525227793,208.51342849874345,49.974178431832115,1.0831666666666668,-61.037930555555555,30.0,-94.15,-90.6728,SDSSi_65mm,1.094831112437157,-61.0359835878498,-0.6801808035413984,-0.1212067015807236,0.10641897539314897,-0.344201193214931,0.3509676800757128
