,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
92022101101404,2022-10-12 06:45:29.593996,59864.2815925231,30.0,89.61127906960087,-53.20201852756829,1.235760225708511,359.9965839949102,140.6500258338201,53.97598868449859,89.61095833333336,-53.202000000000005,30.0,-94.15,-90.7214,SDSSr_65mm,89.58881509849158,-53.19801015029708,1.3478382665572686,-0.240502636272163,-0.18671407463975348,-0.8352685395164883,0.8424456821773272
