,Res ra,Res dec,Res az,Res alt,Base Ra,Base Dec,Base Az,Base Alt,Snakes
0,-0.40597925001293333,-0.15022395172934466,40.808145072890056,-123.37259039409929,296.9288452237976,-50.11987401421298,134.53772990937114,26.415927553209823,0
1,0.13863961601146002,0.1284344106267099,13.486749846117618,-41.4826859177154,296.9288452237976,-50.11987401421298,134.53772990937114,26.415927553209823,0
2,0.22508282802391477,0.05553369097697214,-13.522653169184196,40.82149811838178,296.9288452237976,-50.11987401421298,134.53772990937114,26.415927553209823,0
3,0.042256805772922235,-0.03374414984875784,-40.772241750028115,124.03377819343291,296.9288452237976,-50.11987401421298,134.53772990937114,26.415927553209823,0
4,0.12225385805777478,-0.039626782597679266,55.46248299742729,-155.20043836149426,300.9373639802178,-52.4926411309322,137.81299789673778,24.867666457432545,1
5,0.03750624141503067,0.12394281648369088,27.43322734903586,-77.33956020679642,300.9373639802178,-52.4926411309322,137.81299789673778,24.867666457432545,1
6,0.3727886802835201,0.3541084603654099,-0.36800987171545785,-0.22815807258211862,300.9373639802178,-52.4926411309322,137.81299789673778,24.867666457432545,1
7,-0.30351102152508247,0.6368106924213635,-28.389645448339706,77.4435989781864,300.9373639802178,-52.4926411309322,137.81299789673778,24.867666457432545,1
8,-0.22903775720806152,-1.075235186723944,-54.13805502640798,155.3245576626864,300.9373639802178,-52.4926411309322,137.81299789673778,24.867666457432545,1
9,-0.970007881710444,-0.1143838122715124,53.16976843921566,-164.35164620201306,296.9294048414666,-50.119677947905544,134.42994176607755,26.746052610754077,2
10,-0.6430306423908405,0.07978902916931929,26.42586752721172,-82.29520372226062,296.9294048414666,-50.119677947905544,134.42994176607755,26.746052610754077,2
11,-0.5898262349319339,0.008048229449286737,-0.0537297518349078,0.022639762448761758,296.9294048414666,-50.119677947905544,134.42994176607755,26.746052610754077,2
12,2.654814574998454,0.1308622435885809,-26.265204235414785,80.90013697771639,296.9294048414666,-50.119677947905544,134.42994176607755,26.746052610754077,2
13,-0.45194981616987207,-0.1043156899868336,-53.276701978768415,165.72407318417248,296.9294048414666,-50.119677947905544,134.42994176607755,26.746052610754077,2
14,-0.019934654937969754,0.5234428077926623,65.33320408865393,-170.92375300919684,300.5331763808305,-47.494529660654294,132.39354188962713,23.866631556110768,3
15,-1.0044591349014809,-0.860406563072047,33.51070059686663,-84.36926301665721,300.5331763808305,-47.494529660654294,132.39354188962713,23.866631556110768,3
16,-0.6590534872657372,-1.1812345992353812,1.111861197057351,0.575745168072217,300.5331763808305,-47.494529660654294,132.39354188962713,23.866631556110768,3
