,Res ra,Res dec,Res az,Res alt,Base Ra,Base Dec,Base Az,Base Alt,Snakes
0,-0.0478314094380039,-0.13692392658413155,253.7542519223507,-148.56757578383508,157.0158710313238,-12.61569583870476,59.545224550825445,60.2878555268354,1
1,0.1357037912953274,-0.08342505970517777,84.67235156450386,-49.38308501834854,157.0158710313238,-12.61569583870476,59.545224550825445,60.2878555268354,1
2,0.31330260180766345,0.09697128756940288,-84.20891953795149,49.28958747942147,157.0158710313238,-12.61569583870476,59.545224550825445,60.2878555268354,1
3,-0.4011749837673051,0.12337769871990645,-254.2176839488519,148.6610733226854,157.0158710313238,-12.61569583870476,59.545224550825445,60.2878555268354,1
4,-0.3244797281809042,-0.4425352869432686,265.0008280660188,-138.53674009928056,156.6653528490806,-9.133541588394621,53.843639278433486,58.30538596940874,2
5,0.25786349577856527,-0.011578032337666855,88.76166677149797,-46.47329458171612,156.6653528490806,-9.133541588394621,53.843639278433486,58.30538596940874,2
6,0.17419951535657674,0.24077272163225416,-88.22107010825562,46.04956498277488,156.6653528490806,-9.133541588394621,53.843639278433486,58.30538596940874,2
7,-0.10758328305655596,0.21334059765507618,-265.54142472926117,138.96046969817064,156.6653528490806,-9.133541588394621,53.843639278433486,58.30538596940874,2
8,-0.1462158254184942,-0.37089169951585177,258.9092715068517,-148.34576571257116,157.01607063632662,-12.61561163286905,59.093284791989994,60.55000001747574,3
9,-0.07825860105867832,-0.032709144391418477,85.57695832031698,-49.036466121845024,157.01607063632662,-12.61561163286905,59.093284791989994,60.55000001747574,3
10,0.10934101245538841,0.19216088215685545,-86.02299589291533,49.24921757252889,157.01607063632662,-12.61561163286905,59.093284791989994,60.55000001747574,3
11,0.11513341402178412,0.21143996175680968,-258.46323393425337,148.13301426191288,157.01607063632662,-12.61561163286905,59.093284791989994,60.55000001747574,3
12,-0.04668480529517183,-0.08564795674601555,233.34623450748495,-136.72861694047356,155.72258232600623,-15.867664943591423,62.60411519129388,63.697159799886265,4
13,0.08065800689109892,0.11639951437274476,57.591617961762154,-33.80337964059379,155.72258232600623,-15.867664943591423,62.60411519129388,63.697159799886265,4
14,-0.033973201391290786,-0.030751557633124094,-290.93785246929826,170.53199658104177,155.72258232600623,-15.867664943591423,62.60411519129388,63.697159799886265,4
15,-0.16187130954676832,-0.16402453838040287,260.7843869453376,-146.84793222778296,157.0161142620903,-12.615419611272172,58.634023411789364,60.811120497831574,5
16,0.018222307323867426,0.10341044868411586,86.70807893363133,-48.93288015214239,157.0161142620903,-12.615419611272172,58.634023411789364,60.811120497831574,5
17,-0.017766890243819944,0.12499569125665744,-86.99634110943748,48.94696473388649,157.0161142620903,-12.615419611272172,58.634023411789364,60.811120497831574,5
18,0.16141589226208453,-0.06438160155397554,-260.4961247694803,146.83384764596212,157.0161142620903,-12.615419611272172,58.634023411789364,60.811120497831574,5
