,dT,Res ra,Res dec,Res az,Res alt,Base Ra,Base Dec,Base Az,Base Alt,Snakes,UTC
636,153,-4655.8254809351865,-11706.982605223038,10467.314201294712,12592.594955347988,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:21:12
637,169,0.7615908592924825,0.9673181455198687,-3273.293965506903,1885.4735391422764,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:21:28
638,178,0.9416844761631182,1.2347531325843875,-3447.3702735186093,1983.388591217917,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:21:37
639,187,0.9056952785954309,1.256338375156929,-3621.074693561678,2081.268436103946,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:21:46
640,196,1.0848780611013353,1.066961082346296,-3794.5744772217213,2179.1553190160216,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:21:55
641,212,-8993.1228276316,-8816.932540716241,-1844.3329948909707,14722.816010329341,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:22:11
642,220,-8993.28912964545,-8817.173043744895,-2034.2661287400033,14821.748131369224,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:22:19
643,229,-8993.643254424205,-8816.985924000748,-2224.9975178362065,14920.195108369428,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:22:28
644,238,-8993.694190866903,-8817.583907757275,-2414.489879317719,15018.995408614415,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:22:37
645,254,1.0539504899156782,1.443386804548652,-4951.05590475251,2824.0519630645394,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:22:53
646,263,1.5196896911561453,1.5665442112087646,-5127.128115988287,2921.367767862205,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:23:02
647,272,1.3507308615089642,1.1329649033150702,-5304.061597864049,3019.801296044821,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:23:11
648,280,1.4017104774552536,1.358113579638598,-5481.582469212372,3117.3550252524906,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:23:19
649,296,-12584.586944105706,-488.50078333163435,-23171.377148514286,12594.48682426779,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:23:35
650,305,-12584.619423299057,-488.4123954094946,-23378.44034689142,12686.43584616577,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:23:44
652,323,-12584.260373707206,-488.4348569134538,-23791.974545285117,12869.68865588866,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:24:02
653,338,2.123067697607439,1.7928311679973774,-6642.7257775046255,3751.996903042709,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:24:17
654,347,1.7292204944624245,1.6603720762383034,-6821.890032090647,3849.4514704139788,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:24:26
655,356,1.5750217172467273,1.9271781672316024,-7001.938102974896,3946.5773715870937,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:24:35
656,365,1.9706869209130673,2.0663364989118804,-7180.958845346376,4043.135622092234,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:24:44
657,380,11013.830894942545,6113.703228419797,-2448.1790423882103,-7912.002758780631,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:24:59
658,389,11013.890989713354,6113.343044455254,-2609.6543360921914,-7813.4752177786995,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:25:08
659,398,11013.807779335604,6113.612018821548,-2772.4534768270446,-7715.285598278262,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:25:17
660,407,11014.163772542179,6113.7605429145915,-2934.4471155744827,-7617.582655257575,157.01585774482118,-12.61573387312881,59.6157118430261,60.246586755784335,5,2023-03-09 02:25:26
669,0,0.0,0.0,0.0,0.0,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:45:05
670,9,0.30499913624453256,0.20088002879674605,-29.564466841122794,-82.70112135827645,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:45:14
671,17,0.37270988637772007,-0.46756652478734395,-59.59334850185769,-163.788664526885,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:45:22
672,38,12579.351368761101,424.28399300459034,2929.7233479326565,7251.186657647769,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:45:43
673,47,12580.355982603558,423.9839914166282,2903.214078107692,7169.328781996468,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:45:52
674,56,12580.547409379045,423.8588709141766,2876.6968045320027,7086.921319963784,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:46:01
675,77,2.3152712605224224,-0.6641515408034593,-256.6121806753699,-706.5767736145091,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:46:22
676,86,2.0138871853220053,-0.6100961293668661,-286.42145098098126,-788.568399735658,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:46:31
677,95,1.970676118290271,-1.0030220934396539,-316.53304283440775,-869.8615611999046,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:46:40
678,115,12584.708769656212,295.90983921545444,2561.815733067124,6571.653824274083,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:47:00
679,125,12585.064506840945,296.05624476799335,2533.1524799299586,6482.4575399505375,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:47:10
680,134,12586.21093516218,295.54105499299226,2506.131894906582,6400.854645610068,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:47:19
681,154,3.3222479822285322,-1.7906965654162832,-516.0653033773656,-1411.6561145626547,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:47:39
682,163,3.431692296473443,-1.792489715134593,-545.9338961596359,-1492.731699595649,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:47:48
683,172,3.384201423415334,-1.6371504395095826,-575.7458357155656,-1574.045909431875,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:47:57
684,192,-7169.615271322235,-10349.554367971416,-12965.946956996846,-2704.212650642772,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:48:17
685,201,-7168.966558216294,-10349.494942348952,-12994.16804883175,-2780.0444368593376,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:48:26
686,210,-7169.011469996573,-10349.559055833266,-13022.660339987295,-2856.121764306336,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:48:35
687,231,4.282076829440484,-2.4080511145427863,-777.2930276387456,-2115.426705646773,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:48:56
688,240,4.389465245705537,-2.678497864363294,-807.6454415005742,-2196.085710858364,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:49:05
689,249,4.224651111397293,-2.575218919952249,-838.0275934355268,-2277.8863446182713,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:49:14
690,269,-5835.6066427542455,11147.036229392017,9073.10690057377,-9888.672960900265,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:49:34
691,278,-5835.359454140681,11146.9127296158,9037.591072133557,-9973.352499851979,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:49:43
692,287,-5834.818101594454,11146.65944770779,9002.023092598687,-10057.708205394005,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:49:52
693,308,5.997611155646609,-3.0347461520648267,-1041.2718917748862,-2818.9087059899935,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:50:13
694,317,5.963122119200648,-3.2153167553474304,-1071.986055884929,-2899.938393095417,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:50:22
695,326,5.873086152038809,-3.335277403789405,-1102.6659564453553,-2980.963405475772,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:50:31
696,346,-12571.181145823504,319.49086072656314,-3857.588194237155,-10862.96274472892,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:50:51
697,355,-12571.208111944157,319.3298611639534,-3891.588130357718,-10942.814900743047,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:51:00
698,364,-12570.783703239931,319.1372169252162,-3925.4903450860866,-11022.259058158083,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:51:09
699,385,8.318201407266201,-3.661538332258374,-1307.8337825223684,-3521.6822580392263,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:51:30
700,394,8.251731370009452,-3.6568975786337887,-1338.5664325940752,-3602.4614666494117,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:51:39
701,403,8.95500070781452,-3.735313071970836,-1369.3251421675768,-3682.953714402933,51.35895055249991,-50.110503252344316,224.97570012277592,24.91305764457003,0,2023-03-09 02:51:48
702,0,0.0,0.0,0.0,0.0,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:52:21
703,9,-0.5365914333026467,-0.17641984068177408,-10.502289314763402,-81.74822386095855,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:52:30
704,18,-0.25420343503128606,-0.4998880992729937,-21.18617626442756,-163.12907257250515,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:52:39
705,39,6938.141791087406,10508.824092435398,13334.132408088339,2895.53258236669,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:53:00
706,48,6938.706391212804,10509.198403556735,13322.190040133228,2809.25672396844,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:53:09
707,56,6938.569865195177,10509.138224506767,13309.595406943958,2722.4964436785854,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:53:17
708,77,1.7232785301530384,-0.4692267491293478,-91.04046325497848,-706.8252278173077,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:53:38
709,86,0.7317943892587664,-0.6902639444348324,-102.03297605195303,-788.8922408502481,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:53:47
710,95,1.5282839071062426,-0.8582992839080816,-112.85619147859052,-869.7818245574126,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:53:56
711,116,11496.716932443582,-5125.216669282898,-5784.448517109593,6245.2141618979,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:54:17
712,125,11497.031201127158,-5124.610410540413,-5788.510338902142,6166.159235164304,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:54:26
713,133,11497.65255644569,-5124.927219855911,-5793.751040260281,6087.4731413160935,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:54:34
714,154,2.312557830964579,-0.652686664446378,-185.16574369045884,-1413.8465587406954,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:54:55
715,163,2.2649212948408604,-1.145510107991754,-196.86851536547465,-1495.774960268156,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:55:04
716,172,2.702991977673719,-1.3669856747611675,-208.1624026849454,-1576.7934915277067,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:55:13
717,193,-12383.641814607477,2264.6080893914955,1218.4910282172723,-9657.017100726842,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:55:34
718,202,-12380.785694894364,2268.8438759005976,1207.7120063505504,-9737.91443832408,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:55:43
719,211,-12380.360005361512,2268.7955660948037,1191.6078847001359,-9819.594440596737,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:55:52
720,231,3.665952266948125,-1.273381281635011,-283.20163034318284,-2120.716537904414,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:56:12
721,240,3.8124402033020033,-1.2247121505993164,-294.55554361898066,-2202.0734208246126,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:56:21
722,249,4.417391746727617,-1.429359504638228,-306.25182807941655,-2283.3426304374,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:56:30
723,270,11329.140985872215,-5494.5996039360725,-6339.4390706251215,4790.332237241853,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:56:51
724,279,11328.879593811296,-5494.360697874726,-6344.727275569835,4711.332639947949,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:57:00
725,287,11328.942109651098,-5494.588721510207,-6350.640283238898,4632.3916912145105,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:57:08
726,308,4.743899876240221,-1.631296439933294,-384.02143439428755,-2825.706130152517,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:57:29
727,317,5.150772963986583,-1.8620686490066873,-396.0581609223482,-2906.7541806257395,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:57:38
728,326,5.4567228914720545,-1.8452620257647823,-407.8432256178644,-2987.8418582096174,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:57:47
729,347,9316.616842401834,8475.867006962215,10634.589855137745,1668.5566154987982,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:58:08
730,356,9315.487985878644,8473.491104080395,10619.265668097818,1582.5582749322393,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:58:17
731,365,9317.379311572693,8475.632314377515,10609.67482345286,1497.9884765365853,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:58:26
732,385,5.479542673606375,-2.3631389439970008,-488.5264196540561,-3529.9428787810853,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:58:46
733,394,5.8477235997372645,-2.1707433961069,-500.43357034303426,-3611.004749802649,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:58:55
734,403,6.610198535662448,-2.4116045782164974,-512.9315374548696,-3692.1958295959457,68.89175872058776,-52.148171877857585,225.0114312397338,34.9581524713748,1,2023-03-09 02:59:04
735,0,0.0,0.0,0.0,0.0,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 02:59:37
736,9,-0.6943321742710395,-0.7894296341362406,13.097155046227726,-82.31732328623309,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 02:59:46
737,18,-0.24080822655605516,-0.4986234118973698,27.441984702022637,-163.38574107693944,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 02:59:55
738,39,11931.458498091813,-4007.329705009991,-7253.49690858776,6177.2968049587835,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:00:16
739,47,11931.584591357716,-4007.6781565644496,-7231.93229990884,6098.692295084427,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:00:24
740,56,11931.39800230751,-4007.72576009266,-7209.96436088999,6019.961655660617,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:00:33
741,77,2.1686162763785433,0.48313918641156306,119.95365428657578,-703.9836625113594,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:00:54
742,86,2.4667397980238093,0.5025792009888619,133.43693793814282,-785.4020535466645,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:01:03
743,95,2.815353357419781,0.1825960981392427,146.42703884537696,-867.1711640402577,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:01:12
744,115,-12462.866536275027,1733.489131323853,3508.3507361653574,-8589.319806342806,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:01:32
745,124,-12461.946074277768,1733.045869854135,3513.99185413145,-8671.547968898298,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:01:41
746,133,-12461.46739347717,1732.9370746403497,3520.0659298735673,-8754.275950996933,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:01:50
747,154,3.027041625870197,0.0760339485196937,234.22597815913377,-1412.973389566099,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:02:11
748,163,3.257604661746427,0.2027024798508137,247.23675159788172,-1494.2586423993987,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:02:20
749,172,3.6348327794428315,0.17722637836641297,259.95455617046446,-1575.4859866433121,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:02:29
750,192,-12154.065292689336,-3278.379010730046,-3222.3906920842637,-9455.381700651635,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:02:49
751,201,-12153.939986017673,-3278.6900525231486,-3214.7190000827777,-9535.521038318939,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:02:58
752,210,-12153.95270628767,-3278.4803258838424,-3206.4070704317714,-9615.615509622,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:03:07
753,231,4.209319640341391,0.10008272659263184,343.586527022444,-2119.9984779552497,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:03:28
754,240,4.680099193154774,-0.28168897033822304,355.2906902136101,-2201.305336987261,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:03:37
755,249,4.806925719395849,-0.1396066840243293,367.6987701894518,-2282.8386022102704,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:03:46
756,269,-10042.039294665125,7594.381958815365,11452.758462120233,-8249.095863432982,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:04:06
757,278,-10042.448155618615,7594.365947433474,11456.316231830533,-8335.82228430693,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:04:15
758,287,-10042.243922633736,7594.622274644451,11460.131275161508,-8421.317866751713,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:04:24
759,308,5.3075052788699395,0.01712330053749156,447.71464818431923,-2827.3820630985765,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:04:45
760,317,6.0021762935207335,0.18539309459129072,459.66529425096496,-2909.1176829453957,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:04:54
761,326,5.776238547286994,-0.019125796472962975,471.04452854584906,-2990.9634202970637,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:05:03
762,346,10606.512535256184,6793.080609480055,9030.20389454382,4185.039760062179,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:05:23
763,355,10606.051728491047,6792.879274419687,9043.557701817019,4100.111698741022,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:05:32
764,364,10606.687150398573,6792.684450367781,9056.775898453054,4015.614338875167,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:05:41
765,385,6.547347679622817,-0.2141618786311028,546.5606896282452,-3534.786740169366,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:06:02
766,393,6.6653387249346,-0.054958712831876255,557.8870144215557,-3616.303198880226,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:06:10
767,402,6.516339439883723,-0.18765004017211595,568.7718495102445,-3698.0539061151517,87.0059149819873,-51.99727539660099,225.02934724306573,44.95215398779296,2,2023-03-09 03:06:19
768,0,0.0,0.0,0.0,0.0,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:06:53
769,9,0.21052078470233937,-0.23070599605432562,48.503351693568675,-81.84141486370038,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:07:02
770,18,0.22496759138448397,-0.418654435713961,97.07319745504037,-163.89057453320675,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:07:11
771,39,6180.447437203685,-10979.60883106899,-19957.45803353218,-870.4073029105814,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:07:32
772,48,6180.094133246126,-10979.465259114537,-19898.208517546984,-944.5542074480045,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:07:41
773,56,6179.874540463334,-10979.164413238044,-19839.35347124791,-1018.0124865109605,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:07:49
774,77,1.374706635937173,-0.1103363738934604,422.0058899409082,-713.9141574172328,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:08:10
775,86,1.2186826448726151,0.11949590314372927,470.18885164814037,-795.7896406138815,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:08:19
776,95,1.4427466282654677,-0.12587577257647808,517.1794841240057,-877.3412776384049,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:08:28
777,116,-9356.288206804897,8422.924984111838,17345.290338232677,-4746.438815138446,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:08:49
778,125,-9356.711087967278,8423.115067341814,17379.147663028074,-4834.405509384146,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:08:58
779,134,-9356.11764964587,8423.34868251592,17412.704755182516,-4921.693384987972,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:09:07
780,155,2.1971229418227267,-0.26352391820694265,832.9815131532769,-1426.5927284779336,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:09:28
781,163,2.326784123044945,-0.1994255558003033,879.5386483728748,-1508.1851575949513,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:09:36
782,172,2.1622605434401976,-0.2023181589493106,925.9036384728688,-1589.8821327481812,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:09:45
783,193,-11182.426787866745,-5785.459645633938,-4549.166458915999,-10325.384668839277,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:10:06
784,202,-11182.21231069677,-5785.42060578861,-4509.760528285869,-10404.771659595513,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:10:15
785,211,-11182.012057119362,-5785.473266223752,-4470.341314734889,-10484.727205670595,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:10:24
786,232,3.3373508010640762,-0.2542780165754266,1234.5904892709655,-2139.897411724169,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:10:45
787,241,3.21334880214863,0.05861166111174043,1280.5826858754813,-2221.7072841752583,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:10:54
788,250,3.625278759813,-0.1245332910457364,1325.5289980663747,-2303.4798234559103,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:11:03
789,271,8407.113346105461,-9381.707677076656,-16902.366092747594,-911.2867398947003,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:11:24
790,280,8407.643968037723,-9381.818750748798,-16845.962696627543,-985.7790525818729,104.2546121597898,-49.67769197909837,225.059032137106,54.94703063195313,3,2023-03-09 03:11:33
