,Res ra,Res dec,Res az,Res alt,Base Ra,Base Dec,Base Az,Base Alt,Snakes
115,-0.0650868068305499,0.009930962113458008,-0.040199508157456876,-0.005719152920846682,276.7226492026228,-48.6864150919815,130.4921075981966,47.019208961341434,38
116,0.03739800620223832,0.028738078745504936,13.052934585334697,87.46809334448642,276.7226492026228,-48.6864150919815,130.4921075981966,47.019208961341434,38
117,0.22005121861639054,-0.12572664652736876,-16.311742744312596,-81.45865970355146,278.3384202002159,-52.040638200353406,135.14612142725215,45.68092441162247,39
118,0.10345441055505944,-0.03463152309564066,0.019440427661265858,-0.027629981732957276,278.3384202002159,-52.040638200353406,135.14612142725215,45.68092441162247,39
119,-0.3235056297853589,0.16035816962300942,16.29230231675365,81.48628968533558,278.3384202002159,-52.040638200353406,135.14612142725215,45.68092441162247,39
120,0.1953948176378617,-0.058321686961448904,-18.50868584509726,-86.33278884322237,274.9657471954794,-49.22326016776832,131.53531246742403,48.30720183118552,40
121,-0.40812005786392547,-0.1259113055226635,0.21509918121864757,0.23144170967555056,274.9657471954794,-49.22326016776832,131.53531246742403,48.30720183118552,40
122,0.21272524002142745,0.1842329924841124,18.293586663776296,86.10134713359798,274.9657471954794,-49.22326016776832,131.53531246742403,48.30720183118552,40
123,0.13221600127053534,-0.2007031239315893,-16.937936332431036,-81.86718221977003,278.3384460258876,-52.04061679915416,135.1867752739606,45.877847381387944,41
124,0.04105321113456739,0.07565339878397026,-0.09288020454505386,0.200658716701696,278.3384460258876,-52.04061679915416,135.1867752739606,45.877847381387944,41
125,-0.17326921281437535,0.1250497251220395,17.03081653697609,81.66652350309391,278.3384460258876,-52.04061679915416,135.1867752739606,45.877847381387944,41
126,0.02149803233351122,0.28481327916267674,-30.137593725953593,-79.87179725612918,272.654644566916,-51.93353189272167,136.06582710485452,49.429497397877746,42
127,0.32930881220636365,-0.2787202929766863,0.2988477909298126,-0.2941607516930844,272.654644566916,-51.93353189272167,136.06582710485452,49.429497397877746,42
128,-0.3508068449491475,-0.006092986083672258,29.838745934921462,80.16595800784785,272.654644566916,-51.93353189272167,136.06582710485452,49.429497397877746,42
129,0.11362441023266001,-0.05890332338367443,-17.6962456312026,-81.34698849952997,278.3383629442131,-52.04057719858503,135.22926954709052,46.076069681514696,43
130,0.1528464276361774,0.09578975549402458,-0.14835086631137528,0.07821060634967125,278.3383629442131,-52.04057719858503,135.22926954709052,46.076069681514696,43
131,-0.2664708376642011,-0.036886432059191065,17.844596497513976,81.26877789320588,278.3383629442131,-52.04057719858503,135.22926954709052,46.076069681514696,43
132,-0.022514402553497348,-0.041572200095174594,9.99389014219787,-81.5392394954273,296.48407871700476,-52.19217165211038,135.00682001538382,35.09378462767756,44
133,-0.05801400693599135,-0.11808552016532303,0.12567341292424317,0.03467131165848514,296.48407871700476,-52.19217165211038,135.00682001538382,35.09378462767756,44
134,0.0805284094894887,0.15965772028607716,-10.119563555224431,81.50456818374323,296.48407871700476,-52.19217165211038,135.00682001538382,35.09378462767756,44
135,0.3307272559368357,-0.20629019657292247,10.7860315505377,-76.54577245864971,300.1493598496336,-54.87290495723263,138.48906588466272,33.29911521101308,45
136,0.1687920263975684,-0.028038718252787476,0.046978275042874884,-0.20547099612144848,300.1493598496336,-54.87290495723263,138.48906588466272,33.29911521101308,45
137,-0.4995192819251315,0.23432891487686902,-10.833009825682893,76.75124345479674,300.1493598496336,-54.87290495723263,138.48906588466272,33.29911521101308,45
138,-0.017043602088051557,-0.004967040078440732,9.610775280225425,-82.05759878080414,296.48418691335206,-52.192087645509986,134.98325966419984,35.29023980385251,46
139,-0.14494441788883705,-0.20677404047546588,0.24850578437281,-0.07919770587818675,296.48418691335206,-52.192087645509986,134.98325966419984,35.29023980385251,46
140,0.16198802038616122,0.2117410805539066,-9.859281064495917,82.13679648673349,296.48418691335206,-52.192087645509986,134.98325966419984,35.29023980385251,46
141,0.3461832553739441,-0.19384427909869828,4.20469408416011,-75.37554959388899,295.9465443641284,-55.67513971774374,139.224662685551,35.92896044345499,47
142,0.1476504265156109,-0.42802103961605553,0.517743383807101,-0.09408619920918682,295.9465443641284,-55.67513971774374,139.224662685551,35.92896044345499,47
143,-0.493833681889555,0.6218653187403334,-4.722437467967211,75.46963579309818,295.9465443641284,-55.67513971774374,139.224662685551,35.92896044345499,47
144,0.2743512396591541,-0.21045095900831257,9.455114906597828,-82.02775569528455,296.4841751123495,-52.19199051414338,134.96056968987557,35.48738375413007,48
145,-0.0423480074687177,0.14527187987596335,-0.2160311935995196,0.19116016412681347,296.4841751123495,-52.19199051414338,134.96056968987557,35.48738375413007,48
146,-0.2320032323950727,0.06517907920908783,-9.239083713202945,81.83659553118332,296.4841751123495,-52.19199051414338,134.96056968987557,35.48738375413007,48
147,0.08394841036079015,-0.06497328056696006,1.884137862816715,-82.53105660688789,290.79880418446515,-51.901243678898425,134.36716397941203,39.06371958654137,49
148,-0.00825120032459381,0.03844392007295028,-0.06774387965151618,0.02754438932299763,290.79880418446515,-51.901243678898425,134.36716397941203,39.06371958654137,49
149,-0.07569720983156003,0.02652936049400978,-1.8163939831651987,82.50351221761605,290.79880418446515,-51.901243678898425,134.36716397941203,39.06371958654137,49
150,-0.08743801131458895,-0.07017180037678372,8.822413963184772,-81.57017863480576,296.4842482313591,-52.19194316407644,134.9386837657274,35.68670326590922,50
151,-0.03329040544031159,0.0993719998831466,-0.11733254823411698,-0.1960555061401692,296.4842482313591,-52.19194316407644,134.9386837657274,35.68670326590922,50
152,0.12072841675490054,-0.029200199557521955,-8.705081414950655,81.76623414099708,296.4842482313591,-52.19194316407644,134.9386837657274,35.68670326590922,50
153,-0.09711241275454086,0.04418759924362803,15.733721583546867,-86.81928555429863,298.4893234345914,-48.91565988316777,131.13357206900488,34.146627196596505,51
154,0.07590360805806995,0.06465108052111646,-0.06981018699434571,-0.13082228921916794,298.4893234345914,-48.91565988316777,131.13357206900488,34.146627196596505,51
155,0.02120880428719829,-0.1088386798414831,-15.663911396859476,86.9501078435178,298.4893234345914,-48.91565988316777,131.13357206900488,34.146627196596505,51
156,0.16755482229200425,0.05034948056561461,8.285420779236574,-81.75766506917057,296.4843135460334,-52.19181031680955,134.917948589356,35.88353854514806,52
