,RA,DEC,MJD,EXPTIME,TEMP_SET,CCDTEMP,FILTER,ELSTART,ELEND,AZSTART,AZEND,RA_WCS,DEC_WCS
230,202.556820416667,-8.57485277777778,58924.4041106152,15.0,-104.150001525879,-100.907043457031,RG610,42.0245119019382,41.9623450025101,-73.3048989588715,-73.359524380634,202.5594338091832,-8.574171251508625
231,202.556820416667,-8.57485277777778,58924.4045679316,15.0,-104.150001525879,-100.916976928711,RG610,41.8896329983254,41.8273123188847,-73.4232308680512,-73.4776676411129,202.55931764870004,-8.574020134656156
232,202.556820416667,-8.57485277777778,58924.4050211422,15.0,-104.150001525879,-100.907508850098,RG610,41.7546061261673,41.6888240559929,-73.541053157518,-73.5984291846253,202.55919092115738,-8.57397366547075
233,202.556820416667,-8.57485277777778,58924.4054739313,15.0,-104.150001525879,-100.959060668945,RG610,41.619567631089,41.5536751433392,-73.6585504526593,-73.7156081909779,202.55915863005654,-8.573927519492559
234,202.556820416667,-8.57485277777778,58924.4059260096,15.0,-104.150001525879,-100.852325439453,RG610,41.4808862491627,41.4185646756523,-73.778692852924,-73.8324720377423,202.55900059277468,-8.573797058528836
235,202.556820416667,-8.57485277777778,58924.406384611,15.0,-104.150001525879,-100.793899536133,RG610,41.3456103786011,41.2831488832016,-73.8952464575268,-73.9489952439908,202.55878861913723,-8.573676695096404
236,202.556820416667,-8.57485277777778,58924.4068395948,15.0,-104.150001525879,-100.8671875,RG610,41.2103228851338,41.1443405433674,-74.0114585275151,-74.0679923410062,202.55875761553844,-8.573615485653876
237,202.556820416667,-8.57485277777778,58924.4072918427,15.0,-104.150001525879,-100.903511047363,RG610,41.0714448078652,41.0089453145047,-74.1303309018112,-74.1836317593552,202.55929816914028,-8.574222406966745
238,111.856101666667,-51.4025994444444,58925.0673899391,20.0,-104.150001525879,-100.892364501953,RG610,65.6568824334972,65.6216113849514,204.970341254724,205.087233264698,111.86898989540883,-51.40264922076344
239,111.856101666667,-51.4025994444444,58925.0790311613,20.0,-104.150001525879,-100.896171569824,empty_1,63.9823167606228,63.9410009070125,209.680454511879,209.778819610132,111.8702996609166,-51.40483622616552
240,185.70596625,-57.6761294444444,58925.1740952409,1.0,-104.150001525879,-100.929428100586,RG610,59.5541649146908,59.5590916856163,159.842895199035,159.857521284794,185.7199492519727,-57.67323332941502
241,185.70596625,-57.6761294444444,58925.1742217446,2.0,-104.150001525879,-100.914657592773,RG610,59.5665263219707,59.5726989789837,159.879424203609,159.897674400781,185.72009116946373,-57.6732668849609
242,1.99637503359009,-0.897472154208595,59234.1167154792,3.0,-94.1500015258789,,empty_1,62.5094760044449,62.5215481801861,147.024463642811,147.051248629068,114.40050495778405,-51.41915592940061
243,1.99637503359009,-0.897472154208595,59234.1210051272,3.0,-94.1500015258789,,empty_1,63.2224643810623,63.2337426229205,148.452266086315,148.476206589912,114.40103897792497,-51.41923828563253
244,1.99637503359009,-0.897472154208595,59234.136868275,3.0,-94.1500015258789,,empty_1,65.5731469972961,65.5823773725861,154.631727863525,154.662057836016,114.40667652010266,-51.42413067403892
245,1.99637503359009,-0.897472154208595,59234.1390226152,3.0,-94.1500015258789,,empty_1,65.8559693976276,65.8633915170067,155.590990860423,155.617091883381,114.4072942745595,-51.424365247315954
246,1.99637503359009,-0.897472154208595,59234.1462459496,3.0,-94.1500015258789,,empty_1,66.7284897549835,66.7361899300449,159.02154915448,159.055838067492,114.38834478172865,-51.42431885077884
247,1.99637503359009,-0.897472154208595,59234.1480207011,3.0,-94.1500015258789,,empty_1,66.9156364186638,66.9230236693111,159.904512245615,159.939557988604,114.39209649460612,-51.42950736011778
248,1.99637503359009,-0.897472154208595,59234.1485795547,3.0,-94.1500015258789,,empty_1,66.9799598141399,66.9872831388202,160.18411331292,160.219269920548,114.38866785211995,-51.424531988054234
249,1.99637503359009,-0.897472154208595,59234.1557221307,3.0,-94.1500015258789,,empty_1,67.6623084231251,67.6682454927795,163.940471042355,163.978266496619,114.38908873104556,-51.425160425830065
250,1.99637503359009,-0.897472154208595,59234.1564866815,3.0,-94.1500015258789,,empty_1,67.727826295697,67.7326569541328,164.364441115817,164.39630084153,114.3894634042124,-51.425184213428494
251,1.99637503359009,-0.897472154208595,59234.1732294733,15.0,-94.1500015258789,,empty_1,68.6931421442714,68.6996737702575,174.050158936938,174.177326489647,114.39073394470365,-51.42689484659789
252,1.99637503359009,-0.897472154208595,59234.1893035149,20.0,-94.1500015258789,,empty_1,68.7705498023861,68.7645412071579,183.94978829172,184.113688696874,114.39002815059546,-51.42853465464141
253,1.99637503359009,-0.897472154208595,59234.2183994601,20.0,-94.1500015258789,,RG610,66.7970125957218,66.7677769645088,200.443610180868,200.575919081224,114.38605161316822,-51.43082499728541
254,1.99637503359009,-0.897472154208595,59234.2268761316,20.0,-94.1500015258789,,RG610,65.7823145969742,65.7477288528316,204.443322052015,204.561982531799,114.38411215210107,-51.43092253815909
255,1.73322541544836,-0.711581111050864,59235.0740162117,10.0,-94.1500015258789,,empty_1,68.5631774945941,68.5983399136749,125.576179255237,125.614950139498,99.31351928486876,-40.77175860795316
256,1.73322541544836,-0.711581111050864,59235.0944960712,2.0,-94.1500015258789,,RG610,73.5194039924827,73.5323805196967,133.744550873016,133.776184399103,99.31711018234913,-40.770549323124115
257,1.73322541544836,-0.711581111050864,59235.0974421127,1.0,-94.1500015258789,,RG610,74.1759519859042,74.1835587306705,135.43704666612,135.457887430166,99.31731584651864,-40.7705650194147
258,1.73322541544836,-0.711581111050864,59235.0974961425,2.0,-94.1500015258789,,RG610,74.1835587306705,74.196169136354,135.457887430166,135.492473174309,99.31739661292093,-40.770434963430986
259,1.73322541544836,-0.711581111050864,59235.1076417167,2.0,-94.1500015258789,,RG610,76.2587538941589,76.2696830018249,142.644678283905,142.692418028091,99.31928836627807,-40.77145286833773
260,2.05641489800188,-0.194985527253834,59235.1276682879,5.0,-94.1500015258789,,empty_1,61.9277737124648,61.9506395443168,52.2137939226959,52.163866390023,117.82255236019472,-11.170747383686106
261,2.48588548540727,-0.581376606033043,59235.1922028416,2.0,-94.1500015258789,,RG610,69.7696427090996,69.7870283408847,105.043149073143,105.045336861614,142.44761441313017,-33.31606196124153
262,2.48588548540727,-0.581376606033043,59235.1994712829,2.0,-94.1500015258789,,RG610,71.9781552835193,71.9954850359645,105.445766080622,105.450027216677,142.4206742193326,-33.315708755094654
263,2.48588548540727,-0.581376606033043,59235.2052510598,2.0,-94.1500015258789,,RG610,73.7108649893489,73.7282296105113,105.976322222967,105.982781429295,142.42089941629683,-33.31575906767087
264,2.90529930385754,-0.35620560451783,59235.2533777783,5.0,-94.1500015258789,,empty_1,65.0346421285503,65.0623784049385,73.1135696959827,73.0789186847542,166.46294355819126,-20.405999785415432
265,3.2367186901493,-0.607026202279055,59235.2989984614,6.0,-94.1500015258789,,RG610,65.9682006224029,65.9994210883015,108.489067931179,108.49305414081,185.4400367716148,-34.78533423838552
266,1.14270529853572,-1.10630116766811,59236.0263200249,1.0,-94.1500015258789,,RG610,56.7993547602528,56.8004634066456,175.488145281037,175.501660932263,65.45517443045031,-63.39068678023748
267,1.99637503359009,-0.897472154208595,59236.0702830489,2.0,-94.1500015258789,,RG610,54.6666351540916,54.6787238701218,137.873780359005,137.882103253593,114.37057937175985,-51.42660106400922
268,5.3595236294246,-1.52667798122945,59236.0987866443,1.0,-94.1500015258789,,RG610,28.3777395471116,28.377373425581,181.9121860757,181.911694337396,306.90854879574766,-87.47942605311526
269,5.3595236294246,-1.52667798122945,59236.0988399217,2.0,-94.1500015258789,,RG610,28.377373425581,28.376744447567,181.911694337396,181.910882522119,306.9075901556841,-87.47958843902438
270,5.3595236294246,-1.52667798122945,59236.1040028996,2.0,-94.1500015258789,,RG610,28.3369029148598,28.3362801953335,181.851074625505,181.850244481815,307.3082502067678,-87.47629958810637
271,5.3595236294246,-1.52667798122945,59236.1040791265,4.0,-94.1500015258789,,RG610,28.3362801953335,28.3354214414139,181.850244481815,181.849081744207,307.3080910754756,-87.47628051965495
272,1.7805776306794,-0.773464144963634,59236.1094819704,2.0,-94.1500015258789,,RG610,73.0756061359134,73.0848231001728,149.219843674873,149.260301668619,102.00639218513274,-44.31340106895984
273,1.7805776306794,-0.773464144963634,59236.1095581484,4.0,-94.1500015258789,,RG610,73.0848231001728,73.0976664109912,149.260301668619,149.316752333616,102.00636290330651,-44.31347188955702
274,2.27262258418648,-0.285276553332657,59236.1239557645,12.0,-94.1500015258789,,RG610,55.1849260016315,55.2372120900982,74.646481652293,74.5943944943283,130.20860848617733,-16.356413872774997
275,2.27262258418648,-0.285276553332657,59236.1242633782,24.0,-94.1500015258789,,RG610,55.2337167247169,55.3276981993549,74.5978742134903,74.5038533997867,130.20864375822453,-16.35632075430361
276,5.3595236294246,-1.52667798122945,59236.1377191365,2.0,-94.1500015258789,,RG610,28.0270612820168,28.0266187175293,181.336655993728,181.335703809513,307.2816048829982,-87.47826357636386
277,5.3595236294246,-1.52667798122945,59236.1377954013,4.0,-94.1500015258789,,RG610,28.0266187175293,28.0260903223534,181.335703809513,181.334561635507,307.2811470917964,-87.47837899557534
278,2.27262258418648,-0.285276553332657,59236.1491331147,12.0,-94.1500015258789,,RG610,62.5784396215313,62.6277614220016,65.6805824530456,65.6060657692287,130.20939904867254,-16.356576220119926
279,2.27262258418648,-0.285276553332657,59236.1494407208,24.0,-94.1500015258789,,RG610,62.6277614220016,62.7131468637817,65.6060657692287,65.4767426145409,130.209383525911,-16.35662667038199
280,5.3595236294246,-1.52667798122945,59236.154960029,2.0,-94.1500015258789,,RG610,27.9067119046231,27.9063578530331,181.046744067935,181.04574986246,307.2745281548363,-87.47914839055888
281,2.58148031740386,-0.666517422440482,59236.1627355731,2.0,-94.1500015258789,,RG610,57.3062077744835,57.3226059063309,114.710715491776,114.7119426024,147.89695827677053,-38.193406135603354
282,2.58148031740386,-0.666517422440482,59236.1628117635,4.0,-94.1500015258789,,RG610,57.3226059063309,57.3455061598652,114.7119426024,114.713683356051,147.89702394789396,-38.193463803003176
283,2.27262258418648,-0.285276553332657,59236.1704332345,12.0,-94.1500015258789,,RG610,68.3551668210857,68.3992453499668,54.6021258128021,54.491827119622,130.21032436201057,-16.35743815034348
284,2.27262258418648,-0.285276553332657,59236.1707410725,24.0,-94.1500015258789,,RG610,68.3992453499668,68.4785368128651,54.491827119622,54.2922010314796,130.21042368786544,-16.357242642744847
285,5.3595236294246,-1.52667798122945,59236.1768153519,4.0,-94.1500015258789,,RG610,27.7939849182148,27.793655006506,180.662749637617,180.661283363355,307.2543743770427,-87.47985176900127
286,5.3595236294246,-1.52667798122945,59236.1769378893,8.0,-94.1500015258789,,RG610,27.7937180384179,27.7931905373116,180.661499281196,180.659198392881,307.25205236656063,-87.47977219673575
287,2.58148031740386,-0.666517422440482,59236.1814173039,4.0,-94.1500015258789,,RG610,62.5721614642971,62.5949209018581,115.593159575466,115.599453825955,147.8965414048156,-38.192867239093054
288,2.58148031740386,-0.666517422440482,59236.1815396673,8.0,-94.1500015258789,,RG610,62.5949209018581,62.6306591018074,115.599453825955,115.609386045937,147.89654704260275,-38.192789837753516
289,2.58148031740386,-0.666517422440482,59236.1977403894,2.0,-94.1500015258789,,RG610,67.1344943924778,67.1472786947124,117.470261980285,117.477628667344,147.89603473355774,-38.19192095457056
290,2.58148031740386,-0.666517422440482,59236.1978164575,4.0,-94.1500015258789,,RG610,67.1472786947124,67.1696380360954,117.477628667344,117.49053188086,147.8961129926691,-38.19188057148987
291,5.3595236294246,-1.52667798122945,59236.2059081596,8.0,-94.1500015258789,,RG610,27.7166505738278,27.7165043934365,180.133248944534,180.130886812462,307.216293668002,-87.48087830520593
292,2.58148031740386,-0.666517422440482,59236.2243948049,2.0,-94.1500015258789,,RG610,74.2792443021026,74.2940156741824,124.931040484895,124.956966717247,147.89551330286534,-38.190217607286336
293,2.58148031740386,-0.666517422440482,59236.2244707946,4.0,-94.1500015258789,,RG610,74.2910634561267,74.3116762324062,124.951777536859,124.988444675197,147.8955668336023,-38.190186465123915
294,5.3595236294246,-1.52667798122945,59236.2302362084,4.0,-94.1500015258789,,RG610,27.7167212053319,27.7167989893933,179.68250371929,179.681215811928,307.18862472952827,-87.481737869001
295,5.3595236294246,-1.52667798122945,59236.230358649,8.0,-94.1500015258789,,RG610,27.7167989893933,27.71695768676,179.681215811928,179.679065574368,307.1879860814853,-87.48170332875284
296,1.7805776306794,-0.773464144963634,59236.235038649,6.0,-94.1500015258789,,RG610,60.3989619596832,60.3732677384251,232.240139473914,232.25605078481,102.0281431792432,-44.308251473402606
297,1.7805776306794,-0.773464144963634,59236.2352075962,12.0,-94.1500015258789,,RG610,60.3732677384251,60.330370722615,232.25605078481,232.282415111287,102.02818027362494,-44.308276630787745
298,2.58148031740386,-0.666517422440482,59236.2397099725,2.0,-94.1500015258789,,RG610,77.9698727114883,77.9826959057536,134.46258403777,134.510971088399,147.89526013896437,-38.18850930133149
299,2.58148031740386,-0.666517422440482,59236.2397861579,4.0,-94.1500015258789,,RG610,77.9826959057536,77.9981101139274,134.510971088399,134.569592107524,147.89521809778523,-38.18852274525693
300,5.3595236294246,-1.52667798122945,59236.2488734455,4.0,-94.1500015258789,,RG610,27.7568090542336,27.7570683344384,179.338505942782,179.337022234162,307.16736974040714,-87.48187628062043
301,5.3595236294246,-1.52667798122945,59236.2489959075,8.0,-94.1500015258789,,RG610,27.7570263131638,27.7574290915509,179.337233681639,179.334899265727,307.1663728185124,-87.48189263673964
302,1.7805776306794,-0.773464144963634,59236.2584278281,6.0,-94.1500015258789,,RG610,54.5177054985397,54.4911636992329,234.754422981976,234.761645276783,102.0296452562494,-44.30918280341181
303,1.7805776306794,-0.773464144963634,59236.2585966153,12.0,-94.1500015258789,,RG610,54.4911636992329,54.4468683584564,234.761645276783,234.773647268041,102.02960542557021,-44.30914380907663
304,2.27262258418648,-0.285276553332657,59236.2687611125,12.0,-94.1500015258789,,RG610,69.2167111321323,69.1738132222526,-52.5297100062016,-52.6476324314717,130.22421303089553,-16.350381624469133
305,2.27262258418648,-0.285276553332657,59236.2690688013,24.0,-94.1500015258789,,RG610,69.1738132222526,69.0992625637882,-52.6476324314717,-52.8508947009686,130.22428899310862,-16.350373320603754
306,5.3595236294246,-1.52667798122945,59236.2771667623,8.0,-94.1500015258789,,RG610,27.8863722666283,27.8871335669537,178.83399717923,178.831778992375,307.1255533357947,-87.48255687703397
307,2.075837380067,-0.838486749856943,59236.3140275749,5.0,-94.1500015258789,,RG610,51.7959969325893,51.7741025074356,229.207523991106,229.214561213492,119.08569523181009,-48.03213506841509
308,2.58148031740386,-0.666517422440482,59236.3380913566,2.0,-94.1500015258789,,RG610,68.3705779000156,68.3547390087479,241.561125595807,241.572150368913,147.91608958390597,-38.18105012961146
309,2.58148031740386,-0.666517422440482,59236.3381674902,4.0,-94.1500015258789,,RG610,68.3547390087479,68.3325379176968,241.572150368913,241.587519426568,147.91609871243173,-38.181066914248795
310,5.3595236294246,-1.52667798122945,59236.3450751637,4.0,-94.1500015258789,,RG610,28.4831624313374,28.4839657529374,177.786455978116,177.785520781239,307.0288690078964,-87.48219881254235
311,5.3595236294246,-1.52667798122945,59236.345197486,8.0,-94.1500015258789,,RG610,28.4839657529374,28.4854382856865,177.785520781239,177.783825625142,307.0280626273188,-87.48219153847502
312,1.7805776306794,-0.773464144963634,59241.052348694,5.0,-94.1500015258789,,empty_1,64.0732123537891,64.0950893445843,130.467872698297,130.489524830569,102.02309962151764,-44.31598293766167
313,1.7805776306794,-0.773464144963634,59241.0607508767,6.0,-94.1500015258789,,RG610,66.0414124115341,66.0652022643917,132.685039420117,132.715505291213,102.00591943582818,-44.317191823992
314,1.7805776306794,-0.773464144963634,59241.0609196792,12.0,-94.1500015258789,,RG610,66.0652022643917,66.1022918506496,132.715505291213,132.76322938918,102.00586940968793,-44.31718770726857
315,2.27262258418648,-0.285276553332657,59241.0693923105,12.0,-94.1500015258789,,RG610,42.6218224151962,42.6757053120964,84.727392126355,84.6913660359714,130.20827652276472,-16.35632371098238
316,2.27262258418648,-0.285276553332657,59241.0696997383,24.0,-94.1500015258789,,RG610,42.6757053120964,42.7727301999112,84.6913660359714,84.6262612235732,130.20831189502178,-16.356391158641667
317,2.58148031740386,-0.666517422440482,59241.0732014391,4.0,-94.1500015258789,,RG610,35.9487733825226,35.9679078146,117.539620329131,117.534250099648,147.89936171418893,-38.19582745047687
318,1.7805776306794,-0.773464144963634,59241.0772212876,5.0,-94.1500015258789,,RG610,69.6244507118099,69.6434595270985,138.678950895046,138.720261831259,102.0257481607445,-44.31574934910466
319,1.7805776306794,-0.773464144963634,59241.101376615,5.0,-94.1500015258789,,empty_1,73.8874415143218,73.9003867490974,153.255602647027,153.327429075216,102.03004790961555,-44.31758995196137
320,1.7805776306794,-0.773464144963634,59241.1053454784,5.0,-94.1500015258789,,empty_1,74.4095634504047,74.4210097773757,156.453919638356,156.531432796692,102.03063708861693,-44.318245051816575
321,1.7805776306794,-0.773464144963634,59241.1105114964,5.0,-94.1500015258789,,RG610,74.9921213670459,75.0014460666862,160.984264988874,161.0690093827,102.03154384157581,-44.319369505221154
322,1.7805776306794,-0.773464144963634,59241.1138691806,20.0,-94.1500015258789,,RG610,75.288918076345,75.311459807941,163.955314834078,164.209695090016,102.03198740384018,-44.32014276940475
323,5.3595236294246,-1.52667798122945,59241.1215787323,20.0,-94.1500015258789,,RG610,28.069780824997,28.0676605387707,181.387155283941,181.382860173238,307.49554078391816,-87.49021971263981
324,307.078084166667,-87.472205,59263.1375625163,10.0,-94.1500015258789,-90.1028671264648,RG610,27.7354774459382,27.7353866978665,180.03672473575,180.034159649877,307.34687603525697,-87.49481443133661
325,307.078084166667,-87.472205,59263.1441805667,10.0,-94.1500015258789,-90.105842590332,RG610,27.7334939523716,27.7334966345807,179.914571572503,179.911798615416,307.2113862796769,-87.5052799318678
326,307.078084166667,-87.472205,59263.1452762104,10.0,-94.1500015258789,-111111.0,RG610,27.72801196418,27.7279918476124,179.887886275013,179.884567488378,307.0744892787369,-87.49947226962702
327,307.078084166667,-87.472205,59263.1542882103,10.0,-94.1500015258789,-90.1652908325195,RG610,27.6695491953869,27.669769583561,179.731104005536,179.728146423047,307.32915880397616,-87.46578043142739
328,307.078084166667,-87.472205,59263.1576172054,10.0,-94.1500015258789,-111111.0,RG610,27.7429992540856,27.7432147248765,179.666452039441,179.663673717936,307.0253682961751,-87.53178765492315
329,307.078084166667,-87.472205,59263.1659661621,10.0,-94.1500015258789,-90.1604614257812,RG610,27.7580397411366,27.7583772524376,179.51289110299,179.510134239157,306.73128762076846,-87.51779759946623
330,307.078084166667,-87.472205,59263.1726009119,10.0,-94.1500015258789,-90.1481094360352,RG610,27.7749421282788,27.7754378899117,179.330906797608,179.328170497378,305.87521131599266,-87.52129685500275
331,307.078084166667,-87.472205,59263.17407464,10.0,-94.1500015258789,-90.1461563110352,RG610,27.779425887682,27.7794826611062,179.36576612707,179.362321276625,307.0847264200005,-87.53286486907025
332,307.078084166667,-87.472205,59263.1750461095,10.0,-94.1500015258789,-90.1510772705078,RG610,27.728150992014,27.7288510485669,179.346370626648,179.343617786129,307.3282523668399,-87.48012538142235
333,283.696415416667,-87.6058452777778,59263.1946865682,1.0,-94.1500015258789,-90.1196823120117,RG610,28.473786322691,28.4742552622338,178.070311028918,178.069683392008,283.120623781285,-87.6036996980471
334,283.696415416667,-87.6058452777778,59263.1954649785,3.0,-94.1500015258789,-90.152473449707,RG610,28.4993839844246,28.5004027768155,178.023082245549,178.023104597291,282.26783566410677,-87.59415131387875
335,283.696415416667,-87.6058452777778,59263.1957937837,3.0,-94.1500015258789,-90.1518249511719,RG610,28.4724000676651,28.4730746432324,178.063434739073,178.061271984538,283.4110388873693,-87.59827254493845
336,283.696415416667,-87.6058452777778,59263.1961061887,3.0,-94.1500015258789,-90.1082611083984,RG610,28.4718220516224,28.4723482116242,178.061193753441,178.061265279015,283.54475680323776,-87.59791246460613
337,113.363829166667,-50.5842530555556,59263.2082892967,1.0,-94.1500015258789,-90.1441116333008,RG610,54.6014355703228,54.5915426894062,223.39856557989,223.404843737124,113.30583703409445,-50.64796234145072
338,307.078084166667,-87.472205,59263.2558582284,10.0,-94.1500015258789,-90.1503372192383,RG610,28.2701695545693,28.2717444582959,178.003939319809,178.001696546038,307.15487647330866,-87.47411397104828
339,307.078084166667,-87.472205,59263.2570831118,10.0,-94.1500015258789,-90.1429061889648,RG610,28.2829927488347,28.2845931335469,177.985750813445,177.983535755833,307.5311946879305,-87.45410571163352
340,283.696415416667,-87.6058452777778,59263.263450595,1.0,-94.1500015258789,-90.1465301513672,RG610,29.2963214798947,29.2974059864064,177.375654656847,177.375158895215,283.5185704063411,-87.61548018196353
341,307.078084166667,-87.472205,59263.3829455129,10.0,-94.1500015258789,-90.1124420166016,RG610,30.1261661036988,30.1285809858819,176.952356476744,176.952110607584,306.2550948034035,-87.50526878814294
342,283.696415416667,-87.6058452777778,59263.3863903349,0.4,-94.1500015258789,-90.12841796875,RG610,31.1239205881138,31.1251924022217,177.261404622754,177.261464972456,283.43454300684107,-87.60780798109911
343,283.696415416667,-87.6058452777778,59263.3891055445,1.0,-94.1500015258789,-90.1722564697266,RG610,31.1622135921498,31.1628948732396,177.277578790148,177.277768779953,283.4624452659096,-87.60810484360036
344,307.078084166667,-87.472205,59264.0780116572,5.0,-94.1500015258789,-90.1336212158203,RG610,27.93413838587,27.9348943217774,181.040971060065,181.04064651276,307.1924618151722,-87.50812688401845
345,283.696415416667,-87.6058452777778,59264.1561141279,5.0,-94.1500015258789,-90.1551666259766,RG610,28.1720319970627,28.1727427824517,178.589185703953,178.587938923796,283.054052809468,-87.6103837302517
346,283.696415416667,-87.6058452777778,59264.1578295555,0.4,-94.1500015258789,-90.1448593139648,RG610,28.1805028601666,28.1806986614247,178.590151746233,178.590112407168,283.6904709874806,-87.61569259967888
347,283.696415416667,-87.6058452777778,59264.1598559625,1.0,-94.1500015258789,-90.1379852294922,RG610,28.1954517050763,28.195561228611,178.559315283259,178.558513302763,283.6746080536888,-87.6154594431316
348,307.078084166667,-87.472205,59264.2143294701,1.0,-94.1500015258789,-90.1754150390625,RG610,27.9590775652905,27.959383784153,178.606615145167,178.605689336022,306.99145728631856,-87.47665892269173
349,307.078084166667,-87.472205,59264.2169905409,5.0,-94.1500015258789,-90.1864700317383,RG610,27.9765870257397,27.9768592699547,178.55612792488,178.554840464552,306.98548124447564,-87.46905765941844
350,283.696415416667,-87.6058452777778,59264.2181745188,0.4,-94.1500015258789,-90.1359405517578,RG610,28.7824071033974,28.7828630789299,177.735169459542,177.734755058249,282.3542415021506,-87.6027713258267
351,283.696415416667,-87.6058452777778,59264.2211621511,1.0,-94.1500015258789,-111111.0,RG610,28.7838130279561,28.7841769143124,177.750553269347,177.75002666231,283.612443808822,-87.61622831450306
352,200.969899583333,-75.9304166666667,59264.3313290654,5.0,-94.1500015258789,-90.1482925415039,RG610,44.255766479575,44.2564222796791,178.741509247979,178.753674406966,200.97955607246902,-75.91101689359967
353,241.476207083333,-89.3085475,59285.1691435207,1.0,-94.1500015258789,-111111.0,RG610,30.3101191504975,30.3103131636162,179.169435579737,179.169431109389,241.0935967996696,-89.31699667839645
354,241.476207083333,-89.3085475,59285.1693829684,10.0,-94.1500015258789,-90.052619934082,RG610,30.3106426282902,30.3112532778759,179.169420827588,179.169396240672,241.0836727378534,-89.31698595341244
355,241.476207083333,-89.3085475,59285.1728783853,5.0,-94.1500015258789,-90.0578155517578,RG610,30.3250326796551,30.3254001422902,179.169229049643,179.169589359706,241.0987749464867,-89.31725191490206
356,241.476207083333,-89.3085475,59285.1730255261,5.0,-94.1500015258789,-90.0630187988281,RG610,30.3263152225991,30.3262928708573,179.168019820412,179.167359102925,241.08255028185528,-89.31521273655373
357,241.476207083333,-89.3085475,59285.1733381031,5.0,-94.1500015258789,-90.033203125,RG610,30.3263210340519,30.3272651716252,179.169728834589,179.169461507758,241.0947776097313,-89.31705563652743
358,241.476207083333,-89.3085475,59285.1734943734,5.0,-94.1500015258789,-90.0357131958008,RG610,30.3250970526715,30.32597234688,179.169023860653,179.168948311766,241.26466424915455,-89.31685848074999
359,241.476207083333,-89.3085475,59285.1736512061,5.0,-94.1500015258789,-90.0519638061523,RG610,30.3279142662068,30.327889232256,179.172387350758,179.171963561734,241.11391368388396,-89.31942633325471
360,241.476207083333,-89.3085475,59285.1737981526,5.0,-94.1500015258789,-90.0291137695312,RG610,30.3289250119706,30.3290904148598,179.169950563868,179.16953750368,241.09747912888716,-89.31712148259554
361,241.476207083333,-89.3085475,59285.1739493322,5.0,-94.1500015258789,-89.9384536743164,RG610,30.3309420331498,30.3312634511967,179.162051458319,179.162478823622,241.0716811791727,-89.31077895085004
362,241.476207083333,-89.3085475,59285.1741399722,5.0,-94.1500015258789,-90.0571670532227,RG610,30.3361084147473,30.3363355084439,179.171969373187,179.171070386132,240.59041992493948,-89.31776206687991
363,241.476207083333,-89.3085475,59285.1742774229,5.0,-94.1500015258789,-90.0227966308594,RG610,30.3305665238877,30.3311119063874,179.169305045565,179.169146795233,241.11554091602187,-89.31674182366316
364,241.476207083333,-89.3085475,59285.1744412258,5.0,-94.1500015258789,-90.0591201782227,RG610,30.3249204739113,30.325762687542,179.167387266119,179.167461026867,241.6233560101461,-89.31626993405351
365,241.476207083333,-89.3085475,59285.1746065167,5.0,-94.1500015258789,-90.0389633178711,RG610,30.3305321022053,30.3308955415268,179.17747281905,179.176959623059,241.14037209563537,-89.32369775387892
366,241.476207083333,-89.3085475,59285.1749128187,5.0,-94.1500015258789,-90.0199203491211,RG610,30.3366417273064,30.3365465088864,179.15491722936,179.155467082222,241.0317717277216,-89.3044283724057
367,241.476207083333,-89.3085475,59285.1750771674,5.0,-94.1500015258789,-90.0405426025391,RG610,30.3458265050431,30.3461769803544,179.173932303151,179.173597921093,240.0683082504623,-89.31819483165366
368,241.476207083333,-89.3085475,59285.175240879,5.0,-94.1500015258789,-90.0286483764648,RG610,30.3348804100533,30.3351910992642,179.168609012326,179.168742228707,241.08892490633252,-89.31626502145266
369,241.476207083333,-89.3085475,59285.1754041847,5.0,-94.1500015258789,-90.05029296875,RG610,30.324986635067,30.3234841509839,179.165000100096,179.16538410302,242.15245606444321,-89.31552348746504
370,241.476207083333,-89.3085475,59285.1755672457,5.0,-94.1500015258789,-89.9975357055664,RG610,30.3329139038105,30.333266614296,179.184839953145,179.184409458598,241.15344862479182,-89.33028499153085
371,241.476207083333,-89.3085475,59285.1757219103,5.0,-94.1500015258789,-90.0386810302734,RG610,30.3368379755993,30.336776284792,179.169154394825,179.169588018616,241.1103446451404,-89.3168822875218
372,241.476207083333,-89.3085475,59285.1758790948,5.0,-94.1500015258789,-90.0238189697266,RG610,30.3421751245041,30.3425068243523,179.146403897961,179.14671995159,241.0157379783668,-89.29653960279256
373,241.476207083333,-89.3085475,59285.1762062828,5.0,-94.1500015258789,-90.0121154785156,RG610,30.3389917894383,30.3392837031861,179.167959470709,179.168343026598,241.07421115111237,-89.31559167035708
374,241.476207083333,-89.3085475,59285.1765337536,5.0,-94.1500015258789,-90.0575408935547,RG610,30.3351101859589,30.3353833242436,179.194133807381,179.193737287482,241.16226157589182,-89.33834555304064
375,241.476207083333,-89.3085475,59285.1768521756,5.0,-94.1500015258789,-90.0144424438477,RG610,30.3487335725804,30.3491640671273,179.135548551043,179.135890085658,240.95623980100268,-89.28674371416913
376,241.476207083333,-89.3085475,59285.1770152089,5.0,-94.1500015258789,-89.9769134521484,RG610,30.3704608067055,30.370788930275,179.180112112721,179.17981438752,238.58905935964066,-89.31892027114507
