,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022031600296,2022-03-17 01:34:45.488027,59655.06580425957,30.0,98.1829609130045,-89.8967347268256,1.97516340609423,0.0108760736435326,180.102431704072,30.3267680688878,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.3267680688878,30.3264292164822,180.102431704072,180.102469254998,97.26673972912852,-89.88417103336747,54.97327103255669,-0.7538216074890215,-0.5373165645189809,-0.6031841075615075,0.7610898988336544
2022031600297,2022-03-17 01:35:26.736246,59655.06628166951,30.0,98.1812768559032,-89.8967370012456,1.9751887039153,0.0125566917540324,180.102483113063,30.326334892131904,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.3263348921319,30.3259879930993,180.102483113063,180.102513958467,97.25505001461113,-89.88430773006891,55.57361047752373,-0.7457562706019144,-0.5359357185679102,-0.5941961125483957,0.7532539429739126
2022031600298,2022-03-17 01:35:59.559207,59655.0666615649,30.0,98.1843634340221,-89.8967411918355,1.97520881881894,0.00959248782621452,180.102513958467,30.3259879930993,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.3259879930993,30.3256545051117,180.102513958467,180.102556873826,97.22332954447835,-89.8843198338424,57.66203337262707,-0.7452814795867783,-0.541468910112791,-0.5905682059789505,0.7533540884174558
2022031600299,2022-03-17 01:36:40.679043,59655.06713748892,30.0,98.1844214586747,-89.8967378030666,1.97523397734108,0.00951616539898974,180.102562685279,30.3255610748311,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.3255610748311,30.3252146228333,180.102562685279,180.102597553981,97.31523718361979,-89.88404353911973,52.15105650329506,-0.761655836812189,-0.5420564698783089,-0.6089252828337628,0.7681403122472138
2022031600300,2022-03-17 01:37:13.423890,59655.06751648021,30.0,98.1850850701785,-89.8967388603062,1.97525413434904,0.00883524824035752,180.102597553981,30.3252146228333,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.3252146228333,30.3248784526368,180.102597553981,180.10264136341,97.36617962407935,-89.88405745109458,49.13432676594749,-0.7608845526978495,-0.5371911196694429,-0.6102590954984127,0.7666483145458673
2022031600301,2022-03-17 01:39:01.706707,59655.06876975355,30.0,294.58406258923,-89.8967562424707,1.98658795136663,280.083021747576,180.015468229321,30.132809488393796,294.545454583333,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.1328094883938,30.1326503439923,180.015468229321,180.014938046006,293.66593228826713,-89.90409060083273,55.087818057770434,0.4400615017211376,-0.018037681716169582,-0.4500530029254522,0.4503415342216144
2022031600302,2022-03-17 01:39:34.547511,59655.069149855444,30.0,294.568930373833,-89.896755419459,1.98659764911346,280.097439716006,180.014938046006,30.132650343992296,294.545454583333,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.1326503439923,30.1324867292424,180.014938046006,180.014422167806,293.6686922257268,-89.90412511438115,54.01428888637123,0.44218169532861135,-0.022052149188238484,-0.45159850266858215,0.45201953072601037
2022031600303,2022-03-17 01:40:16.034848,59655.06963003296,30.0,294.55884727054,-89.8967429872072,1.986610002047,280.529225318127,180.0143014684,30.1324371083756,294.545454583333,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.1324371083756,30.1322766228695,180.0143014684,180.01378469613,293.729220919354,-89.90372614389086,49.77758107116335,0.4189894010201318,-0.024699227753138365,-0.4272982507389791,0.4278495572618356
2022031600304,2022-03-17 01:40:48.781245,59655.07000904219,30.0,294.550947582723,-89.8967413853177,1.98661952009433,280.536630249568,180.01378469613,30.132276622869497,294.545454583333,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.1322766228695,30.1321165843983,180.01378469613,180.013276417521,293.6492701947738,-89.90380085389249,54.10064327694806,0.4235681144870792,-0.01922603205901599,-0.4335600857130013,0.43389647783751406
2022031600305,2022-03-17 01:41:30.751823,59655.07049481277,30.0,294.56402992803,-89.8967307701857,1.98663192363691,281.291480950789,180.01318566945,30.1320513173123,294.545454583333,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.1320513173123,30.1319109483738,180.01318566945,180.012656827239,293.62874684956677,-89.90385446118825,56.1169847077955,0.4274214601529615,-0.018039258373102947,-0.43812602572528575,0.43842149988619383
