,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022040500295,2022-04-06 02:26:49.127230,59675.10195749109,30.0,221.486942181045,-45.716486151522,1.54421481819794,352.87017515904,126.37893803833899,40.2928639038582,221.48673875,-45.7164439722222,30.0,-94.1500015258789,,SDSSg,40.2928639038582,40.3886500581139,126.378938038339,126.369476546039,221.48576515900632,-45.70598538417221,0.07062132231876839,-0.6300460409864497,0.8298189388110347,-0.004208278125026793,0.6319729388308252
2022040500296,2022-04-06 02:27:30.063783,59675.10243129379,30.0,221.486972464817,-45.7164688602154,1.54046128258007,353.067027831096,126.36721723197799,40.4118475898285,221.48673875,-45.7164439722222,30.0,-94.1500015258789,,SDSSi,40.4118475898285,40.5076659306069,126.367217231978,126.357996691455,221.48567642697435,-45.70601003045702,0.07776227055787939,-0.6275297855021615,0.8284297876749732,-0.010628310934805818,0.6298746389880434
2022040500297,2022-04-06 02:28:02.906597,59675.10281141895,30.0,221.486952234053,-45.7164611490713,1.53747193770457,353.066967197208,126.357996691455,40.5076659306069,221.48673875,-45.7164439722222,30.0,-94.1500015258789,,SDSSi,40.5076659306069,40.6005490406533,126.357996691455,126.349241067161,221.4856116160274,-45.705983200990524,0.08043708153575108,-0.6286768848474547,0.8312627863423778,-0.013431800623375205,0.6311809416137087
2022040500298,2022-04-06 02:28:44.608588,59675.10329408089,30.0,221.486997290693,-45.7164599917744,1.5337079753199,353.603266621728,126.346841831197,40.6266603454133,221.48673875,-45.7164439722222,30.0,-94.1500015258789,,SDSSr,40.6266603454133,40.7225394829293,126.346841831197,126.338046867837,221.48579863279417,-45.70598843122746,0.0719194739315788,-0.6282936328164465,0.8317153552692678,-0.008818266084372507,0.6302974653118233
2022040500299,2022-04-06 02:29:17.458033,59675.10367428279,30.0,221.486926805068,-45.7164510574381,1.53075799266305,353.602943689254,126.33804686783701,40.7225394829293,221.48673875,-45.7164439722222,30.0,-94.1500015258789,,SDSSr,40.7225394829293,40.8183479889412,126.338046867837,126.329461563815,221.48578251618412,-45.705995599119426,0.06865733303237267,-0.627327499120708,0.8314249327919895,-0.007628920706266225,0.6291567357762795
2022040500300,2022-04-06 02:29:59.787520,59675.10416420741,30.0,220.885120472957,-44.9667261361288,1.51566703519103,353.322286780131,125.299350250949,41.2162872239132,220.884955833333,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,41.2162872239132,41.3134189530392,125.299350250949,125.290346075286,220.88414101008755,-44.956192826184406,0.05876777216756577,-0.6319985966624643,0.8434019688020818,0.00044853312207243493,0.63336511967049
2022040500301,2022-04-06 02:30:32.537657,59675.10454325992,30.0,220.885091461358,-44.9667594699354,1.51277357556266,353.322308836638,125.29034607528601,41.3134189530392,220.884955833333,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,41.3134189530392,41.4105140253087,125.290346075286,125.281456787576,220.88419185697353,-44.95612948433864,0.05397626306931971,-0.6377991358048098,0.8520797280023007,0.003200644357663507,0.6389416378793229
2022040500302,2022-04-06 02:31:13.645072,59675.10501904019,30.0,220.885138544969,-44.9667299216727,1.50917687717582,353.517771706521,125.27934678315101,41.4340423627727,220.884955833333,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,41.4340423627727,41.5311427994602,125.279346783151,125.270738233317,220.88430721701127,-44.956107690285954,0.04987967746405216,-0.6373338832049724,0.852815889359686,0.004788287466828104,0.6383103830489479
2022040500303,2022-04-06 02:31:46.503399,59675.1053993449,30.0,220.885185726719,-44.9667299065318,1.50629508629977,353.517762438302,125.270738233317,41.5311427994602,220.884955833333,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,41.5311427994602,41.628317443945,125.270738233317,125.262296874513,220.88434726276438,-44.956118425365496,0.050307837275437,-0.6366888699776757,0.8532677186824259,0.0034256975831001976,0.6376831974908435
2022040500304,2022-04-06 02:32:28.406572,59675.105884335324,30.0,220.88517484818,-44.9667176762376,1.50267119083058,354.049830924986,125.260063041438,41.6547693892499,220.884955833333,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,41.6547693892499,41.75190335355,125.260063041438,125.251916725625,220.8842587145736,-44.95614507523004,0.054968016381482326,-0.6343560604530922,0.8520549668085523,-0.0013069629277371834,0.6355473127453654
2022040500305,2022-04-06 02:33:01.335036,59675.1062654518,30.0,220.885209367798,-44.9667309087927,1.49984468842671,354.049917597914,125.251916725625,41.75190335355,220.884955833333,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,41.75190335355,41.8491110785835,125.251916725625,125.243942965259,220.88417533722176,-44.956121172985995,0.06204183457449559,-0.6365841484026357,0.8567162632602505,-0.007197472907296671,0.6380960460867473
2022040500306,2022-04-06 02:33:42.316643,59675.10673977596,30.0,221.150828405537,-44.9675639643238,1.50179074419461,354.008294612605,125.258104581822,41.6851744635933,221.1504425,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,41.6851744635933,41.7824362798565,125.258104581822,125.248868842114,221.1496700360297,-44.956214126548815,0.06950217043647126,-0.6809902664992921,0.9157068935422963,-0.009163743410533791,0.682763672129373
2022040500307,2022-04-06 02:34:15.058320,59675.10711873055,30.0,221.150613416903,-44.9667261578521,1.49896869007377,354.007627247897,125.248868842114,41.7824362798565,221.1504425,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,41.7824362798565,41.8766260727425,125.248868842114,125.241157044162,221.1496555503469,-44.95610521570582,0.05747199336660992,-0.6372565287769362,0.8577634704689531,-0.004248441347307319,0.6385527564715346
