,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022121200505,2022-12-13 04:10:22.664496,59926.17387343166,30.0,89.61183135169775,-53.10795176748724,1.1097117289290832,359.99860066130896,157.15458013530588,64.2804362459865,89.61166666666668,-53.107975,30.0,-94.15,-90.4193,SDSSi_65mm,89.61354723804108,-53.10874909595379,-0.1029531805996717,0.0478397079927459,0.0574491770036804,0.0740829109345282,0.0781554205388585
2022121200668,2022-12-13 05:57:41.717508,59926.24839950819,30.0,89.4611504496398,-52.54383970957339,1.0910893566147437,0.0010143086946523,196.37255065585487,66.40047839125327,89.46100000000001,-52.54382222222222,30.0,-94.15,-90.4694,SDSSr_65mm,89.4594953839565,-52.542839582369965,0.0993039409975962,-0.060007632204781,-0.1978889719160193,-0.0302958430969254,0.0851363967490253
2022121200449,2022-12-13 03:32:50.186003,59926.14780307874,30.0,13.945921650963411,-72.61162402957504,1.539730603057904,0.0072077674985548,197.50969820166935,40.44121777854161,13.945708333333334,-72.61161944444444,30.0,-94.15,-90.3974,SDSSr_65mm,13.944781581465309,-72.60977050899494,0.0684041698861366,-0.1112112348066354,-0.1399804334503824,-0.0373467092197381,0.1130746363817061
2022121200593,2022-12-13 05:07:26.685993,59926.21350331011,30.0,89.4582420702729,-52.825895218265046,1.0827896332404832,359.9995833258821,177.0606810640893,67.4272297902935,89.45795833333335,-52.825897222222224,30.0,-94.15,-90.4712,SDSSr_65mm,89.4582277337469,-52.825811856518605,0.0008601915598122,-0.0050017047863926,-0.0004833146340069,-0.0050251888742086,0.005028638298289
2022121200498,2022-12-13 04:05:56.584495,59926.170793802026,30.0,89.45521475128078,-53.107940479244,1.112779019468373,359.9986007351281,156.07743315811967,63.95372307140497,89.45491666666669,-53.107975,30.0,-94.15,-90.4674,SDSSr_65mm,89.45704215200459,-53.10877936317734,-0.1096440434284236,0.0503330360006634,0.0557915964297962,0.0791652103740248,0.0828592081372649
2022121200457,2022-12-13 03:38:02.549494,59926.15141839691,30.0,13.940991251863926,-72.51757143919343,1.5491993219115765,0.0070884416055512,197.86958806659092,40.14164632401662,13.940750000000005,-72.51755833333333,30.0,-94.15,-90.3591,SDSSi_65mm,13.940189976176224,-72.51561601291716,0.0480765412616722,-0.117325576576729,-0.143904822345347,-0.0427570595844435,0.1182112893509847
2022121200688,2022-12-13 06:10:43.258001,59926.25744511575,30.0,90.39652649737415,-53.20203742468492,1.1014302231757922,0.0009012379578806,198.7607940330636,65.19626623232034,90.39629166666668,-53.202000000000005,30.0,-94.15,-90.4352,SDSSi_65mm,90.39526311865195,-53.20081066099259,0.0758027233298228,-0.0736058215401503,-0.1771215286489798,-0.0436959458085452,0.0864842871597846
2022121200465,2022-12-13 03:44:24.528008,59926.15583944455,30.0,89.29707450920495,-53.202007615776274,1.1337277061931057,359.99822320588214,150.93461521384597,61.859639792048256,89.29683333333335,-53.202000000000005,30.0,-94.15,-90.3101,SDSSg_65mm,89.30021749916398,-53.20277057716442,-0.1885793975430184,0.0457776832894176,0.1040454931565383,0.1116042316303572,0.1218807950974838
2022121200644,2022-12-13 05:42:08.723498,59926.237600966415,30.0,90.08069271714118,-52.73186963871863,1.0853599938523673,0.0004259246897626,189.65975307370536,67.10355332335166,90.08045833333335,-52.73187222222223,30.0,-94.15,-90.4784,SDSSr_65mm,90.07877538029707,-52.73124067650969,0.1150402106442419,-0.0377377325353606,-0.1967375846346879,-0.0194457164129881,0.0792276313564114
2022121200650,2022-12-13 05:46:02.359507,59926.24030508689,30.0,90.23537253908424,-52.63783933355372,1.0856522406670734,0.0005993871313166,190.94961844827048,67.0674494489067,90.23516666666669,-52.63784722222222,30.0,-94.15,-90.4611,SDSSi_65mm,90.23365387475997,-52.63715831548038,0.1031198594557311,-0.0408610844003109,-0.1827061052179921,-0.0219297939944012,0.0747378406147964
2022121200622,2022-12-13 05:27:52.751507,59926.22769388319,30.0,89.30524144125576,-52.63783316811362,1.0821028558952372,8.347421759618943e-05,185.3929732039105,67.5158307536476,89.30495833333337,-52.63784722222222,30.0,-94.15,-90.4693,SDSSr_65mm,89.30296945788113,-52.6374556041475,0.1363190024778973,-0.0226538379682034,-0.2218814376229194,-0.0107921123016976,0.0857714274393228
2022121200705,2022-12-13 06:21:50.736505,59926.2651705614,30.0,90.3955364125351,-53.10799028775955,1.108353572861466,0.001369201744765,202.25607224251144,64.43092337092094,90.39529166666668,-53.107975,30.0,-94.15,-90.4746,SDSSr_65mm,90.39435421276004,-53.10661927452847,0.0709319865004704,-0.0822607938638532,-0.1863186007817257,-0.045300493839624,0.0926285328788773
2022121200677,2022-12-13 06:03:40.869509,59926.25255636006,30.0,90.08241490982591,-53.20199020633601,1.098052100981744,0.000863342229493,196.89769499446265,65.58073139032058,90.0821666666667,-53.202000000000005,30.0,-94.15,-90.468,SDSSg_65mm,90.08087369188463,-53.20098479570933,0.0924730764772535,-0.0603246376012221,-0.1825102790636897,-0.0310824910216158,0.0818980760986705
2022121200706,2022-12-13 06:22:23.355006,59926.26554809035,30.0,90.395587413269,-53.10797988746231,1.1087681122347637,0.0011570831074051,202.4110511734616,64.38701784452132,90.39529166666668,-53.107975,30.0,-94.15,-90.4494,SDSSr_65mm,90.3943289797132,-53.10662309483269,0.0755060133478325,-0.0814075577767611,-0.1906445669341674,-0.0427167770696074,0.0931761001503469
2022121200684,2022-12-13 06:08:06.730,59926.25563344908,30.0,90.23941354417327,-53.20199720297857,1.100224824148555,0.0012808170338354,198.1331705346238,65.33197438558273,90.23925,-53.202000000000005,30.0,-94.15,-90.4441,SDSSg_65mm,90.2380505170788,-53.20082779631034,0.0817816256687317,-0.0701644000927698,-0.1801483248716909,-0.0402558134128787,0.0855734719806672
2022121200580,2022-12-13 04:59:07.130499,59926.20772141781,30.0,89.92536066238563,-52.91989562715578,1.085017910155078,359.99938537102986,173.1341434311471,67.14471271475486,89.92508333333335,-52.91992222222222,30.0,-94.15,-90.468,SDSSr_65mm,89.92551342895635,-52.91994285369461,-0.0091659942459535,0.0028335923298947,0.0128215011366266,0.003705230150808,0.0062105551087869
2022121200745,2022-12-13 06:47:45.257993,59926.28316270825,30.0,90.39350377744132,-52.91987642089039,1.13098924978329,0.0102103098811527,209.26911138439027,62.12676411708526,90.39325,-52.91992222222222,30.0,-94.15,-90.4563,SDSSi_65mm,90.39294216397256,-52.91810151412833,0.0336968081250093,-0.1064944057232572,-0.1902640011491359,-0.0613162573652014,0.1084151748230597
2022121200720,2022-12-13 06:31:26.969492,59926.27183992468,30.0,90.2381097469243,-53.01393711950495,1.116064755921044,0.0013097277962114,205.23797788166848,63.61458948094515,90.23787500000002,-53.01394722222222,30.0,-94.15,-90.4811,SDSSg_65mm,90.23692882420475,-53.012432557933664,0.070855363173435,-0.090273694276671,-0.1997695784735506,-0.0447929564838473,0.0998326318591322
2022121200544,2022-12-13 04:35:45.636008,59926.19150041676,30.0,89.76894143616292,-53.01393255193653,1.093467982341948,359.9991126994338,164.893420119246,66.11325582703284,89.76870833333335,-53.01394722222222,30.0,-94.15,-90.4704,SDSSr_65mm,89.7698146660233,-53.01433962216961,-0.0523937916229804,0.0244242139839386,0.0501338299908716,0.0343261764410973,0.0398762910322225
2022121200682,2022-12-13 06:06:49.755006,59926.2547425348,30.0,90.2395365047634,-53.20200889507023,1.09947395006115,0.0007712767032908,197.71993376757015,65.41763698896102,90.23925,-53.202000000000005,30.0,-94.15,-90.4642,SDSSr_65mm,90.23815262204158,-53.20083383847205,0.0830329633068343,-0.0705033958902057,-0.1816406774140369,-0.0410550463611605,0.0862815361441891
2022121200497,2022-12-13 04:05:09.669506,59926.17025080447,30.0,89.29844203019073,-53.10796592963315,1.1129055348793109,0.0045483025759565,156.03311546560144,63.94010102590255,89.29820833333336,-53.107975,30.0,-94.15,-90.4604,SDSSr_65mm,89.30012449745627,-53.10873767836172,-0.1009480359331198,0.0463049237142861,0.0511839489719406,0.0728850038281449,0.0762656035323722
2022121200640,2022-12-13 05:39:34.711493,59926.23581842006,30.0,90.08068242081052,-52.73187907233181,1.0846518747757106,0.0005246583795371,188.68562214518897,67.19232639511756,90.08045833333335,-52.73187222222223,30.0,-94.15,-90.441,SDSSi_65mm,90.07879086015926,-52.731316112099655,0.1134936390753032,-0.0337776139294136,-0.1915930565141332,-0.0176722267125886,0.0765780280846346
2022121200589,2022-12-13 05:04:52.763506,59926.21172179983,30.0,89.45823344678097,-52.82589194839891,1.0830494689626435,359.9996628698959,176.05464347120142,67.39403924187354,89.45795833333335,-52.825897222222224,30.0,-94.15,-90.4951,SDSSi_65mm,89.45827876482944,-52.82578622169926,-0.0027190829097713,-0.0063436019789457,0.0057608279796808,-0.0061663421987325,0.0065529125948922
2022121200736,2022-12-13 06:41:50.262001,59926.27905395835,30.0,90.23752612863964,-52.91989751646236,1.1253361776751043,0.0015352493650423,208.0192672505364,62.67715027768281,90.23720833333336,-52.91992222222222,30.0,-94.15,-90.4812,SDSSi_65mm,90.2367391268096,-52.918168067218296,0.0472201097998179,-0.1037669546432073,-0.1976723619610089,-0.0571073862986526,0.1076019549771489
2022121200666,2022-12-13 05:56:24.752994,59926.247508715205,30.0,89.46127430044372,-52.54383483776086,1.0904473969267507,0.0007332040648185,195.92415772820823,66.47789633115462,89.46100000000001,-52.54382222222222,30.0,-94.15,-90.4708,SDSSg_65mm,89.45942268725143,-52.54287638565183,0.1110967915369605,-0.0575071265411528,-0.2115895705327691,-0.0260809868216114,0.0887246415399281
2022121200459,2022-12-13 03:39:19.529991,59926.15230937489,30.0,13.941055874926734,-72.51755917279331,1.5519329949091465,0.0069794142780234,197.9296530082356,40.05602842412191,13.940750000000005,-72.51755833333333,30.0,-94.15,-90.3331,SDSSg_65mm,13.93908405688326,-72.51577560172825,0.1183090826072981,-0.1070142639034895,-0.145036419178844,-0.0186187285925657,0.1127625209602241
2022121200564,2022-12-13 04:48:45.991491,59926.20053230892,30.0,89.61329018198431,-52.91993466522754,1.08736923054514,359.99954898473453,169.7003079247079,66.85149630745582,89.61300000000001,-52.91992222222222,30.0,-94.15,-90.4421,SDSSi_65mm,89.61370786166691,-52.9201252841289,-0.0250607809557949,0.0114371340809969,0.0299333673794723,0.0148511251117444,0.0189503654299758
2022121200722,2022-12-13 06:32:43.948995,59926.27273089115,30.0,90.23814133717444,-53.01397396045312,1.1172167529023007,0.0013187070284208,205.57895012642257,63.49522179205088,90.23787500000002,-53.01394722222222,30.0,-94.15,-90.4722,SDSSi_65mm,90.23710042824868,-53.01235505383277,0.0624545355466622,-0.0971343972193567,-0.200640780093857,-0.0524349588515934,0.1041486578299082
2022121200731,2022-12-13 06:38:41.183002,59926.27686554401,30.0,90.08130643512682,-52.919943371737546,1.1227697078888237,0.0016493154171153,207.3989272906765,62.93202718933753,90.08116666666668,-52.91992222222222,30.0,-94.15,-90.4819,SDSSg_65mm,90.08037940874298,-52.91823950409588,0.05562158302932,-0.1022320585001866,-0.2031330749174152,-0.0542633673619366,0.1075922732925033
2022121200721,2022-12-13 06:32:11.326497,59926.27235331593,30.0,90.2380739348163,-53.01393893844269,1.1167252552911895,0.0014891278733711,205.4333991601452,63.54655748445657,90.23787500000002,-53.01394722222222,30.0,-94.15,-90.4847,SDSSi_65mm,90.23707953867212,-53.012366529530645,0.0596637686491913,-0.0943445347227873,-0.1937050051086395,-0.0516616436658221,0.1009424898823379
2022121200454,2022-12-13 03:36:09.484993,59926.15010978001,30.0,13.313734746481432,-72.51758031140481,1.5504764161574178,0.0071950725777918,197.8974249258172,40.10271003685193,13.313583333333336,-72.51755833333333,30.0,-94.15,-90.377,SDSSi_65mm,13.312931313393095,-72.51558634088296,0.0482059853004646,-0.1196382313111431,-0.1466688445615347,-0.043490549461768,0.1205116158155717
2022121200515,2022-12-13 04:16:50.074497,59926.17835734372,30.0,89.76857710669958,-53.10796667779007,1.1053742622445009,359.9988452264766,158.8693302166066,64.75196948487428,89.76837500000002,-53.107975,30.0,-94.15,-90.4153,SDSSi_65mm,89.7700362941792,-53.10868935834959,-0.0875512487787687,0.0433608335714254,0.0534559337083585,0.0642159943010314,0.0681354411286042
2022121200529,2022-12-13 04:25:56.755001,59926.18468466436,30.0,89.45615209784744,-53.01392727734391,1.0979791365173046,0.0060638879827045,162.01474957581377,65.58580657681159,89.45595833333334,-53.01394722222222,30.0,-94.15,-90.4756,SDSSi_65mm,89.45730694505582,-53.01444516102041,-0.0692908325042719,0.0310730205910552,0.0577412171624674,0.0462010646751424,0.0519932879469998
2022121200583,2022-12-13 05:00:59.395991,59926.20902078693,30.0,89.30244302028154,-52.82589708256727,1.0834889407709238,359.99965647528666,174.7754501592717,67.33783668121032,89.30225000000003,-52.825897222222224,30.0,-94.15,-90.4638,SDSSr_65mm,89.30255628301171,-52.82585386834637,-0.0067957638130292,-0.0025928532530222,0.0113937999496395,-0.0020662149132616,0.0048563693278218
2022121200446,2022-12-13 03:31:00.551500,59926.14653416088,30.0,13.945955609352527,-72.6116640424384,1.5360101659040502,0.0073201484794247,197.4185066714417,40.56067666254239,13.945708333333334,-72.61161944444444,30.0,-94.15,-90.4435,SDSSg_65mm,13.94430662837941,-72.6098504648217,0.0989388583868429,-0.108814657001212,-0.1431085735311218,-0.0291743874023631,0.1127606181913747
2022121200594,2022-12-13 05:08:13.583991,59926.214046111,30.0,89.61387750368228,-52.82592815610078,1.0827786475977352,7.13511812767769e-05,177.1245744120679,67.42864063222078,89.61366666666669,-52.825897222222224,30.0,-94.15,-90.4843,SDSSr_65mm,89.61408589436532,-52.82585044625217,-0.0125034409836505,-0.0046625909165891,0.0204001369249173,-0.0041619016764538,0.0088779959826569
2022121200502,2022-12-13 04:08:30.577008,59926.17257612279,30.0,89.4550734549227,-53.107997077616176,1.1106892308588552,359.99880194929005,156.7993993353448,64.17565753895906,89.45491666666669,-53.107975,30.0,-94.15,-90.4298,SDSSi_65mm,89.45682690766073,-53.10880625948768,-0.1052071642830768,0.04855091229121,0.0571811458104884,0.0756772224203368,0.0796611141323427
2022121200674,2022-12-13 06:01:35.714991,59926.25110781239,30.0,89.77057552614762,-52.54377623819416,1.0924900446922694,0.0010145111073913,197.29120679642077,66.23257791837386,89.77037500000002,-52.54382222222222,30.0,-94.15,-90.4608,SDSSi_65mm,89.76915380261326,-52.54279709386927,0.0853034120612877,-0.0587486594923717,-0.1779379223785154,-0.0308962754969789,0.0783757698142247
2022121200651,2022-12-13 05:46:48.738495,59926.24084188073,30.0,90.23475972843217,-52.543800933212886,1.085189612766134,0.000552807635293,191.31015204335563,67.1250284298294,90.23450000000004,-52.54382222222222,30.0,-94.15,-90.4608,SDSSi_65mm,90.23299069951275,-52.54310846281703,0.1061417351629011,-0.0415482237507103,-0.1889477931126545,-0.0214224029146243,0.0767665338876414
2022121200517,2022-12-13 04:18:09.796499,59926.17928005208,30.0,89.92529396921005,-53.10793949945194,1.1048804576641662,359.9986173167412,159.0836583864293,64.80666062077216,89.92508333333335,-53.107975,30.0,-94.15,-90.4052,SDSSi_65mm,89.92677717858086,-53.10863851744435,-0.0889925622487149,0.0419410795448209,0.0578964995252188,0.0633004341005925,0.0679193081139071
2022121200683,2022-12-13 06:07:34.113499,59926.25525594328,30.0,90.23947528035028,-53.201991496213225,1.0999034320288128,0.0009424582382982,197.95651175524108,65.36893254358438,90.23925,-53.202000000000005,30.0,-94.15,-90.4864,SDSSg_65mm,90.23802223930151,-53.20083746079334,0.0871824629260665,-0.0692421251935795,-0.1858621803094743,-0.0383272266190736,0.0867275902195909
2022121200716,2022-12-13 06:28:50.462004,59926.27002849542,30.0,90.08174187886708,-53.01395853160492,1.1143165047896195,0.0013283270756832,204.700723369373,63.797189800345215,90.08150000000002,-53.01394722222222,30.0,-94.15,-90.4573,SDSSr_65mm,90.08064295629582,-53.01239422135303,0.0659353542748904,-0.0938586151133545,-0.1990721292486662,-0.0507916407357629,0.1018972590659607
2022121200662,2022-12-13 05:53:48.235003,59926.245697164384,30.0,89.92533922019888,-52.637852560590765,1.0891016612031936,0.0007363659737144,194.25236680055968,66.64175158580474,89.92508333333335,-52.63784722222222,30.0,-94.15,-90.5016,SDSSi_65mm,89.92353874662355,-52.63701080738142,0.1080284145193835,-0.0505051925600257,-0.1991027906776998,-0.0238019614958684,0.0827562415081908
2022121200538,2022-12-13 04:31:51.826495,59926.188794288144,30.0,89.61255984904994,-53.01393812186008,1.0950855097376555,359.9990413515901,163.77436943765497,65.92223828872375,89.61233333333335,-53.01394722222222,30.0,-94.15,-90.4573,SDSSi_65mm,89.6135334918216,-53.01435167985922,-0.0584185663010691,0.0248134799483191,0.0550580779515246,0.036699848807959,0.0430223851645426
2022121200482,2022-12-13 03:55:33.170507,59926.16357836235,30.0,89.76825532964112,-53.20199421122464,1.1240505537739929,359.99838915605807,153.13881703134393,62.79801061590842,89.76804166666668,-53.202000000000005,30.0,-94.15,-90.5019,SDSSg_65mm,89.77056749291889,-53.20283479313549,-0.1387297966650604,0.0504349146502597,0.0670103088380474,0.0922694732957818,0.0972055303140364
2022121200717,2022-12-13 06:29:37.381500,59926.27057154514,30.0,90.23815491676623,-53.01398436762842,1.114457543225034,0.0014065193453057,204.74360831524243,63.78245106180839,90.23787500000002,-53.01394722222222,30.0,-94.15,-90.4621,SDSSr_65mm,90.23703937076564,-53.01244406608837,0.0669327600352463,-0.0924180924030911,-0.1982181268991597,-0.0491747677372381,0.1008101232426111
2022121200484,2022-12-13 03:56:50.134001,59926.164469143536,30.0,89.76828089886664,-53.20197590950722,1.1228000979392128,359.99831939908665,153.46033208486915,62.9227480872505,89.76804166666668,-53.202000000000005,30.0,-94.15,-90.5243,SDSSr_65mm,89.77042753611565,-53.2028247439668,-0.1287982349401164,0.0509300675753216,0.0584800413708143,0.0885409093215732,0.0924435969308158
2022121200748,2022-12-13 06:49:37.041996,59926.28445650458,30.0,90.0810517576685,-52.82585273852993,1.1337910985956887,0.0016645698629486,210.11605821990813,61.85946410735778,90.0807916666667,-52.825897222222224,30.0,-94.15,-90.4812,SDSSi_65mm,90.08041014874642,-52.824037761014345,0.0384965353226235,-0.1088986509354885,-0.1995782963787395,-0.0587180723028278,0.1113553729357255
2022121200627,2022-12-13 05:31:14.132009,59926.23002467604,30.0,89.6153805317177,-52.637836475734005,1.0824728461962456,0.0001155491371385,186.2213636233937,67.46873563369445,89.61504166666668,-52.63784722222222,30.0,-94.15,-90.4759,SDSSi_65mm,89.61346175971714,-52.63732014354787,0.1151263200310836,-0.0309799311681967,-0.1924113189136886,-0.0193156960111242,0.0764255639935021
2022121200628,2022-12-13 05:31:46.748507,59926.2304021818,30.0,89.61534569198821,-52.63785913382208,1.0825747853794812,0.0001137001776013,186.43639632011764,67.45554408270982,89.61504166666668,-52.63784722222222,30.0,-94.15,-90.4622,SDSSi_65mm,89.61328114121926,-52.63738723731963,0.1238730461362753,-0.028313790146644,-0.2050210519921142,-0.0154104625532752,0.0803282621208078
2022121200680,2022-12-13 06:05:30.393496,59926.25382399879,30.0,90.08235689777266,-53.20196326904448,1.0990712015477513,0.00096917429291,197.49143504048695,65.46430072029762,90.0821666666667,-53.202000000000005,30.0,-94.15,-90.4828,SDSSr_65mm,90.08102149835692,-53.2008541674814,0.0801239649448696,-0.066546093785018,-0.1734514674489932,-0.0387181850174122,0.0820479200817148
2022121200713,2022-12-13 06:27:00.858994,59926.26875994206,30.0,90.08171811793082,-53.01395768450226,1.112759379517003,0.0013688388590987,204.20210518385284,63.96017333706551,90.08150000000002,-53.01394722222222,30.0,-94.15,-90.5109,SDSSg_65mm,90.08042534105029,-53.01248374894681,0.0775666128315041,-0.0884361333258431,-0.2040717893205741,-0.0435217607291921,0.0999935394942011
2022121200690,2022-12-13 06:12:00.224,59926.25833592593,30.0,90.39646399799588,-53.20199424703859,1.102232620343006,0.0011162448851391,199.1646761491429,65.1058775766578,90.39629166666668,-53.202000000000005,30.0,-94.15,-90.4688,SDSSg_65mm,90.39508510727325,-53.20080015301636,0.0827334433582162,-0.0716456413337495,-0.1840234646539437,-0.0391755459656886,0.0871152140745998
2022121200724,2022-12-13 06:34:03.526991,59926.27365193277,30.0,90.39459971384164,-53.01391609036141,1.1178611076103055,0.0102241435014565,205.76094113732688,63.429978845917496,90.39425000000004,-53.01394722222222,30.0,-94.15,-90.4718,SDSSi_65mm,90.39354123410398,-53.01237399761232,0.0635087842606896,-0.0925255649455967,-0.1954473594180725,-0.047972692144237,0.1001044476273958
2022121200718,2022-12-13 06:30:10.001504,59926.270949091486,30.0,90.23809888766696,-53.013996655096605,1.1149307369427106,0.0015523890378452,204.8927981450688,63.732382713162224,90.23787500000002,-53.01394722222222,30.0,-94.15,-90.465,SDSSr_65mm,90.237013631922,-53.01242143009616,0.0651153446958886,-0.0945135000252832,-0.1992485436874434,-0.0511338098242567,0.1023108687428554
2022121200547,2022-12-13 04:37:37.845500,59926.19279913774,30.0,89.92528878933179,-53.01392313063693,1.092889527511086,359.9990896384771,165.32386728044366,66.18202766617469,89.92508333333335,-53.01394722222222,30.0,-94.15,-90.4428,SDSSr_65mm,89.92612716448045,-53.01434987226562,-0.050302508920168,0.0256044977211803,0.0472670161989002,0.0347461676926704,0.0396413039662592
2022121200693,2022-12-13 06:14:03.698491,59926.25976502882,30.0,90.0821134368821,-53.10793597667319,1.1036635672842423,0.0011008682957774,200.297634531511,64.94692495306663,90.08183333333336,-53.107975,30.0,-94.15,-90.4826,SDSSr_65mm,90.08078264046304,-53.10672925878933,0.0798477851431037,-0.0724030730308342,-0.1831388658167325,-0.0383399334912414,0.0868324732792935
2022121200660,2022-12-13 05:52:31.264506,59926.244806302144,30.0,89.92530839403628,-52.6378699717954,1.0885498311541042,0.0007120086064955,193.79100315715183,66.70915281613998,89.92508333333335,-52.63784722222222,30.0,-94.15,-90.4556,SDSSg_65mm,89.92347855820628,-52.63707828327219,0.1097901497972834,-0.0475013113931103,-0.1988478076963485,-0.0215482608098223,0.0818260861932737
2022121200451,2022-12-13 03:34:08.104010,59926.14870490752,30.0,13.313837241466162,-72.51756955139274,1.5461813518235568,0.00711357571155,197.80205496097915,40.2369595154305,13.313583333333336,-72.51755833333333,30.0,-94.15,-90.3821,SDSSr_65mm,13.31311354818211,-72.51567789153212,0.0434215970419953,-0.1134995916370739,-0.1384656795632194,-0.0428802174753485,0.1142468039125282
2022121200461,2022-12-13 03:40:36.491510,59926.153200133216,30.0,13.940998633647665,-72.51755209947409,1.554696139208806,0.0070826489260914,197.98821948911063,39.97121786914067,13.940750000000005,-72.51755833333333,30.0,-94.15,-90.3684,SDSSr_65mm,13.939798181868474,-72.51572829130694,0.0720271067509495,-0.1094284900287428,-0.1394141745735371,-0.0313970720506831,0.1115474854212737
2022121200474,2022-12-13 03:50:22.441505,59926.15998196187,30.0,89.61127580235274,-53.20199998707829,1.1286615832114244,359.9983114383928,152.02824123618484,62.34429395040205,89.61095833333336,-53.202000000000005,30.0,-94.15,-90.3935,SDSSr_65mm,89.61375099944527,-53.20271816365605,-0.1485118255530997,0.0430905946661735,0.0793561866791133,0.0917508337436763,0.0988442275514
2022121200534,2022-12-13 04:29:17.828499,59926.18701190392,30.0,89.61258419466536,-53.01390454399513,1.0964471117828114,359.9991628919652,162.9135806154809,65.76316541274718,89.61233333333335,-53.01394722222222,30.0,-94.15,-90.4943,SDSSr_65mm,89.61365157013266,-53.01436053103836,-0.0640425280379774,0.0273592225938552,0.0575852621612543,0.0409255157229886,0.047254857702873
2022121200598,2022-12-13 05:10:47.600505,59926.21582870955,30.0,89.6138672243936,-52.82590835706904,1.0826005394231824,359.9998910437753,178.13378595229003,67.45147472461394,89.61366666666669,-52.825897222222224,30.0,-94.15,-90.4722,SDSSi_65mm,89.6138229513092,-52.8257808748667,0.0026563850628022,-0.0076489321401849,-0.0033837124682353,-0.0077066782955615,0.0078155286410575
2022121200715,2022-12-13 06:28:17.830005,59926.26965081024,30.0,90.08174287842998,-53.01395823620316,1.113848216744494,0.0103089845857341,204.55517419123495,63.845363168322365,90.08150000000002,-53.01394722222222,30.0,-94.15,-90.4836,SDSSr_65mm,90.08068867678082,-53.01243550506706,0.0632520989487661,-0.0913638681664853,-0.1926394344514704,-0.0501393634285609,0.098972197298373
2022121200655,2022-12-13 05:49:22.734500,59926.242624241895,30.0,90.23467051851225,-52.543794872632056,1.086100606488834,0.0006400287891457,192.26842306996696,67.01127862771682,90.23450000000004,-52.54382222222222,30.0,-94.15,-90.4341,SDSSr_65mm,90.23294772739652,-52.54310611440323,0.1033674669445093,-0.0413254937292535,-0.1850391543020814,-0.0199368957063337,0.0752307695137557
2022121200743,2022-12-13 06:46:28.248491,59926.28227139457,30.0,90.39349256450836,-52.91991860805597,1.129582796864387,0.0016090361497528,208.97221185707892,62.262087373339455,90.39325,-52.91992222222222,30.0,-94.15,-90.5033,SDSSg_65mm,90.39272559015376,-52.91813839936066,0.0460184612733794,-0.106812521719013,-0.2017816871839086,-0.0571642296477307,0.1103575268769583
2022121200629,2022-12-13 05:32:31.112995,59926.23091565966,30.0,89.61524943099239,-52.637853093814826,1.0827192626348103,0.0004960912715654,186.7227158739697,67.43729567369155,89.61504166666668,-52.63784722222222,30.0,-94.15,-90.4608,SDSSg_65mm,89.61316114280656,-52.63739597351222,0.1252972911478189,-0.0274272181559017,-0.2069492054722384,-0.0138181659623428,0.0808325620763029
2022121200442,2022-12-13 03:28:19.657501,59926.14467196182,30.0,13.630583984937791,-72.61165262247246,1.533112787867302,0.0073277345046165,197.3472059562337,40.65266972623067,13.630458333333335,-72.61161944444444,30.0,-94.15,-90.4349,SDSSi_65mm,13.629503190956386,-72.6098161287284,0.0648476388840317,-0.1101896246445049,-0.1377824495154006,-0.0393801783232574,0.1118809947739541
2022121200719,2022-12-13 06:30:54.355494,59926.27146244785,30.0,90.2381306284894,-53.01395728815783,1.1155816932664158,0.0012532798791866,205.09051986481063,63.66527160843543,90.23787500000002,-53.01394722222222,30.0,-94.15,-90.4684,SDSSg_65mm,90.23685044546632,-53.01244432822731,0.0768109813819296,-0.0907775958309802,-0.206746004118483,-0.0433640588240957,0.1018631858445144
2022121200495,2022-12-13 04:03:52.680508,59926.169359728105,30.0,89.2984157067946,-53.10799705004025,1.1139853358627596,359.99869198686093,155.6788166653714,63.8265412135952,89.29820833333336,-53.107975,30.0,-94.15,-90.4549,SDSSg_65mm,89.30020509361141,-53.10884360755103,-0.1073632090108111,0.0507934506474522,0.0503735287546167,0.0790032609529057,0.082059927783098
2022121200546,2022-12-13 04:37:05.228496,59926.19242162611,30.0,89.92536262345422,-53.01391358849824,1.0931411768958148,359.9992170987817,165.13305090781068,66.15169903477363,89.92508333333335,-53.01394722222222,30.0,-94.15,-90.4476,SDSSr_65mm,89.92612913362389,-53.01441800060717,-0.0459906101789003,0.0302647265358603,0.0366236813030083,0.038241207435307,0.0410062660384659
2022121200725,2022-12-13 06:34:47.894505,59926.274165445655,30.0,90.39451882990431,-53.013952430329546,1.1185439294962116,0.0013231053507745,205.95713891529888,63.359019218289184,90.39425000000004,-53.01394722222222,30.0,-94.15,-90.4642,SDSSg_65mm,90.39321152986606,-53.01237518058837,0.0784380022958789,-0.0946349844705231,-0.2139572358030518,-0.0434329715431035,0.1057485200012087
2022121200467,2022-12-13 03:45:41.549001,59926.15673089122,30.0,89.29705406431387,-53.20197627912653,1.132314516450272,0.0031064633904986,151.2280023884523,61.993913410493406,89.29683333333335,-53.202000000000005,30.0,-94.15,-90.3188,SDSSi_65mm,89.30004808315539,-53.20267053894541,-0.1796411304921733,0.0416555891338404,0.1044794974310369,0.1044763430958305,0.1153849605084524
